Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,MDL,wind_measurements,fire_occurred
36.5891,-118.7565,326.3,1.4,1.2,291.2,36.8,D,0,2019-10-03 21:00:00,0.1,3.107106,1
36.5896,-119.5062,315.8,2.0,1.4,298.0,20.8,D,0,2019-10-23 19:00:00,0.1,2.6467939999999994,0
36.5914,-119.4988,312.5,2.0,1.4,298.2,14.5,D,0,2019-10-23 19:00:00,0.1,2.6467939999999994,0
36.5942,-119.5005,302.6,1.3,1.1,291.9,4.9,D,0,2019-12-06 21:00:00,0.1,1.841248,0
36.5945,-118.758,320.9,1.0,1.0,279.4,23.6,N,0,2019-10-03 06:00:00,0.1,4.02773,1
36.5947,-118.76,307.9,1.0,1.0,279.1,12.3,N,0,2019-10-05 06:00:00,0.1,4.257886,1
36.5949,-118.7502,301.6,1.2,1.1,280.4,11.1,N,0,2019-10-05 10:00:00,0.1,3.3372619999999995,0
36.5952,-119.5164,315.5,1.2,1.1,301.0,8.8,D,0,2019-10-22 19:00:00,0.1,0.690468,0
36.5992,-119.4682,317.9,1.2,1.1,301.6,8.6,D,2,2019-09-20 19:00:00,0.1,2.071404,0
36.6007,-119.4816,319.3,1.2,1.1,302.2,10.7,D,0,2019-09-20 19:00:00,0.1,2.071404,1
36.6112,-119.5038,320.4,1.1,1.0,307.6,8.2,D,0,2019-03-18 21:00:00,0.1,2.30156,1
36.6293,-119.546,313.6,1.5,1.2,298.3,10.8,D,0,2019-10-15 19:00:00,0.1,2.6467939999999994,0
36.6297,-119.4998,309.0,2.3,1.5,292.8,15.7,D,0,2019-10-17 18:00:00,0.1,8.400694,0
36.6297,-119.453,314.4,3.9,1.8,300.2,25.6,D,0,2019-08-09 20:00:00,0.1,6.444367999999999,0
36.6381,-119.455,314.0,1.1,1.1,288.8,8.5,D,0,2019-04-03 21:00:00,0.1,2.6467939999999994,1
36.6416,-119.4591,316.8,1.0,1.0,295.0,10.9,D,0,2019-03-11 21:00:00,0.1,2.30156,1
36.6416,-119.4513,308.2,3.1,1.7,290.3,36.7,D,0,2019-03-11 20:00:00,0.1,0.57539,1
36.6436,-119.4574,306.9,3.1,1.7,290.2,32.4,D,0,2019-03-11 20:00:00,0.1,0.57539,1
36.6483,-119.5039,328.9,1.0,1.0,302.4,17.9,D,0,2019-09-09 19:00:00,0.1,4.833276,1
36.6561,-119.8481,317.4,1.1,1.0,304.5,6.2,D,0,2019-09-11 19:00:00,0.1,1.841248,0
36.6736,-119.6581,333.6,1.0,1.0,302.4,24.4,D,0,2019-04-02 19:00:00,0.1,8.976083999999998,1
36.69,-119.6968,301.4,2.4,1.5,285.3,17.1,D,0,2019-12-27 22:00:00,0.1,0.57539,0
36.6956,-119.6925,301.8,2.4,1.5,285.6,17.8,D,0,2019-12-27 22:00:00,0.1,0.57539,0
36.8436,-118.1859,310.0,1.5,1.2,294.3,11.1,D,0,2019-02-26 18:00:00,0.1,10.932409999999999,1
36.8453,-118.2027,314.6,1.5,1.2,295.4,17.5,D,0,2019-02-26 18:00:00,0.1,10.932409999999999,1
36.8908,-119.9918,302.0,1.6,1.2,291.4,6.0,D,0,2019-11-16 19:00:00,0.1,1.6110919999999997,0
36.8948,-120.0055,307.9,1.2,1.1,289.1,10.0,D,0,2019-11-20 21:00:00,0.1,5.7539,1
36.9294,-120.0477,316.4,1.3,1.1,300.8,8.7,D,2,2019-04-13 19:00:00,0.1,3.567418,0
36.9479,-120.0414,312.8,3.1,1.7,296.7,33.1,D,2,2019-04-17 18:00:00,0.1,2.416638,0
36.9568,-119.9716,329.2,1.6,1.2,307.2,24.3,D,0,2019-08-28 19:00:00,0.1,7.364992,0
36.9742,-119.9847,304.4,1.1,1.1,276.1,8.5,D,0,2019-05-16 21:00:00,0.1,1.6110919999999997,0
37.0408,-120.0343,301.3,1.2,1.1,290.9,4.4,D,0,2019-12-06 21:00:00,0.1,5.868977999999999,0
37.2527,-120.4181,303.8,2.1,1.4,291.5,10.5,D,0,2019-11-15 19:00:00,0.1,2.992028,0
37.2527,-120.4115,311.0,2.1,1.4,291.4,24.2,D,0,2019-11-15 19:00:00,0.1,2.992028,1
37.3081,-120.4339,311.5,1.2,1.1,297.7,5.8,D,2,2019-10-19 21:00:00,0.1,2.761872,0
37.4555,-120.8072,307.3,1.1,1.0,290.7,5.8,D,2,2019-11-21 19:00:00,0.1,1.380936,0
37.457,-120.8191,307.2,1.1,1.0,291.1,5.6,D,0,2019-11-21 19:00:00,0.1,1.380936,0
37.4833,-120.7635,317.5,1.3,1.1,303.5,8.8,D,0,2019-06-26 19:00:00,0.1,7.134836,0
37.542,-119.838,314.6,1.5,1.2,298.0,15.2,D,0,2019-06-03 21:00:00,0.1,4.372964,0
37.6348,-121.026,327.3,2.4,1.5,306.2,45.6,D,2,2019-07-17 20:00:00,0.1,4.718197999999999,0
37.6376,-121.0468,333.8,1.0,1.0,313.5,15.3,D,0,2019-07-17 21:00:00,0.1,3.567418,0
37.6392,-121.0356,341.5,1.0,1.0,317.6,25.6,D,2,2019-07-17 21:00:00,0.1,3.567418,1
37.6492,-121.0226,310.2,1.1,1.0,290.8,10.5,N,2,2019-07-08 06:00:00,0.1,2.761872,1
37.6509,-121.3833,305.4,1.9,1.3,294.0,8.1,D,0,2019-03-15 21:00:00,0.1,9.666552,0
37.654,-121.3872,305.8,1.9,1.4,292.7,10.0,D,0,2019-11-16 19:00:00,0.1,4.948353999999999,0
37.6593,-121.3737,313.9,1.1,1.0,292.9,10.4,D,0,2019-03-15 19:00:00,0.1,6.444367999999999,1
37.6613,-121.3857,311.8,1.1,1.0,292.1,8.4,D,0,2019-03-15 19:00:00,0.1,6.444367999999999,1
37.6985,-121.3717,302.7,1.1,1.0,292.4,2.9,D,0,2019-11-15 21:00:00,0.1,5.293587999999999,0
37.742,-121.4117,325.7,1.1,1.0,311.5,8.7,D,2,2019-06-08 21:00:00,0.1,7.940382,0
37.7437,-121.4119,325.9,1.0,1.0,313.8,6.0,D,2,2019-07-01 21:00:00,0.1,3.4523399999999995,0
37.7449,-121.4132,324.4,1.1,1.0,305.3,9.6,D,2,2019-05-23 21:00:00,0.1,8.861006,0
37.7457,-121.4099,326.6,1.1,1.0,307.8,8.5,D,2,2019-06-03 19:00:00,0.1,6.214212,1
37.7464,-121.4075,325.9,1.1,1.0,309.2,9.1,D,2,2019-08-22 19:00:00,0.1,9.091161999999999,0
37.7475,-121.4037,321.8,1.1,1.0,309.4,7.4,D,2,2019-05-02 19:00:00,0.1,8.745928,0
37.8014,-121.1535,318.2,1.5,1.2,298.1,20.4,D,0,2019-10-22 19:00:00,0.1,2.30156,1
37.8251,-121.1629,307.5,1.0,1.0,293.5,5.4,D,0,2019-11-19 19:00:00,0.1,3.4523399999999995,1
37.8376,-121.214,308.9,1.1,1.0,294.8,5.7,D,0,2019-03-15 19:00:00,0.1,2.992028,1
38.0072,-121.2504,310.1,1.0,1.0,295.5,5.1,D,2,2019-04-09 19:00:00,0.1,4.718197999999999,0
38.3398,-121.4117,317.5,2.4,1.5,284.9,65.7,N,0,2019-10-27 10:00:00,0.1,25.432237999999998,1
38.3419,-121.4398,309.9,2.5,1.5,284.0,43.7,N,0,2019-10-27 10:00:00,0.1,25.432237999999998,1
38.3459,-121.4033,306.1,2.4,1.5,284.2,35.8,N,0,2019-10-27 10:00:00,0.1,25.432237999999998,1
38.3478,-121.4314,321.9,2.5,1.5,284.7,83.2,N,0,2019-10-27 10:00:00,0.1,25.432237999999998,1
38.6406,-121.5166,325.8,1.0,1.0,294.8,22.2,D,2,2019-10-27 19:00:00,0.1,5.984056,1
38.6422,-121.5283,340.1,1.0,1.0,295.8,43.3,D,2,2019-10-27 19:00:00,0.1,5.984056,1
38.683,-120.1492,313.2,4.7,2.0,286.2,111.3,D,0,2019-10-10 20:00:00,0.1,1.380936,0
38.6948,-120.8192,316.2,1.1,1.0,303.1,8.1,D,2,2019-06-03 19:00:00,0.1,2.6467939999999994,0
38.6981,-120.1328,306.6,1.0,1.0,283.5,7.8,D,0,2019-10-18 19:00:00,0.1,0.230156,0
38.6981,-120.1305,313.9,1.7,1.3,290.5,23.2,D,0,2019-10-15 19:00:00,0.1,0.57539,1
38.6982,-120.1287,329.7,3.3,1.7,285.4,153.2,D,0,2019-10-10 18:00:00,0.1,1.9563259999999998,1
38.7,-120.1421,322.8,4.7,2.0,286.2,203.8,D,0,2019-10-10 20:00:00,0.1,1.380936,1
38.7,-120.1384,347.5,1.0,1.0,293.6,55.4,D,0,2019-10-21 21:00:00,0.1,2.531716,1
38.7009,-120.1474,326.3,4.7,2.0,286.7,235.1,D,0,2019-10-10 20:00:00,0.1,1.380936,1
38.7059,-120.1483,325.8,1.5,1.2,292.1,40.5,D,0,2019-10-09 21:00:00,0.1,6.904679999999999,1
38.7066,-120.139,337.6,1.2,1.1,289.4,48.9,D,0,2019-10-09 19:00:00,0.1,5.638822,1
38.7067,-120.1316,310.9,1.0,1.0,280.5,15.2,N,0,2019-10-21 10:00:00,0.1,3.7975739999999996,1
38.7095,-120.142,300.9,1.0,1.0,279.8,7.6,N,0,2019-10-12 06:00:00,0.1,0.230156,0
38.7096,-120.1323,315.8,1.2,1.1,287.5,15.2,D,0,2019-10-09 19:00:00,0.1,5.638822,0
38.7101,-120.1434,316.6,1.0,1.0,290.9,12.7,D,0,2019-10-11 19:00:00,0.1,1.496014,0
38.7113,-120.1461,361.0,1.1,1.0,297.7,97.7,D,0,2019-10-07 21:00:00,0.1,1.15078,1
38.7116,-120.1471,361.4,1.0,1.0,295.9,88.8,D,0,2019-10-05 21:00:00,0.1,1.496014,1
38.7118,-120.1451,362.7,1.2,1.1,294.3,114.6,D,0,2019-10-09 19:00:00,0.1,5.638822,1
38.713,-120.1481,313.1,3.7,1.8,293.1,68.2,D,0,2019-10-06 22:00:00,0.1,0.230156,0
38.7131,-120.1412,324.4,1.5,1.2,294.5,38.5,D,0,2019-10-10 22:00:00,0.1,2.30156,1
38.7138,-120.1307,312.7,3.3,1.7,285.8,65.3,D,0,2019-10-10 18:00:00,0.1,1.9563259999999998,0
38.7179,-120.1304,308.7,1.1,1.0,276.7,14.6,N,0,2019-10-10 06:00:00,0.1,7.364992,1
38.7189,-120.1217,336.0,2.1,1.4,292.7,105.4,D,0,2019-10-08 18:00:00,0.1,3.4523399999999995,1
38.7191,-120.1293,312.5,2.1,1.4,280.8,40.3,N,0,2019-10-11 10:00:00,0.1,2.30156,0
38.7192,-120.1217,306.3,2.1,1.4,279.7,30.8,N,0,2019-10-11 10:00:00,0.1,2.30156,0
38.7198,-120.1337,316.8,1.5,1.2,290.6,25.2,D,0,2019-10-09 21:00:00,0.1,6.904679999999999,1
38.7206,-120.1479,354.7,1.1,1.0,295.2,80.1,D,0,2019-10-07 21:00:00,0.1,1.15078,1
38.7208,-120.1453,346.5,2.1,1.4,295.4,159.0,D,0,2019-10-08 18:00:00,0.1,3.4523399999999995,1
38.7211,-120.1449,305.8,2.1,1.4,279.7,29.9,N,0,2019-10-11 10:00:00,0.1,2.30156,0
38.7211,-120.137,315.3,1.5,1.2,291.3,22.4,D,0,2019-10-10 22:00:00,0.1,2.30156,0
38.7217,-120.1351,302.4,1.5,1.2,282.6,15.0,N,0,2019-10-08 06:00:00,0.1,0.460312,0
38.724,-120.1425,304.7,1.5,1.2,282.4,16.0,N,0,2019-10-08 06:00:00,0.1,0.460312,0
38.7246,-120.1153,312.0,3.5,1.8,277.3,89.4,N,0,2019-10-11 05:00:00,0.1,1.265858,1
38.7271,-120.1331,304.8,1.1,1.0,274.0,11.8,N,0,2019-10-10 06:00:00,0.1,7.364992,0
39.0508,-121.6466,326.1,1.6,1.3,298.8,39.8,D,0,2019-10-14 19:00:00,0.1,0.57539,1
39.0633,-121.6106,315.2,1.0,1.0,292.8,10.6,D,0,2019-11-22 21:00:00,0.1,0.8055459999999999,1
39.0638,-121.6283,307.5,3.3,1.7,297.2,23.7,D,0,2019-11-05 20:00:00,0.1,0.690468,0
39.0695,-121.6163,313.0,2.0,1.4,289.7,27.0,D,0,2019-11-22 20:00:00,0.1,1.265858,1
39.0704,-121.6493,311.5,1.0,1.0,296.1,6.5,D,0,2019-10-18 19:00:00,0.1,1.7261699999999998,1
39.0716,-121.6089,316.2,2.0,1.4,289.8,36.2,D,0,2019-11-22 20:00:00,0.1,1.265858,1
39.0722,-121.6128,319.9,1.0,1.0,292.3,15.0,D,0,2019-11-22 21:00:00,0.1,0.8055459999999999,1
39.0856,-121.6108,321.5,1.0,1.0,307.3,6.3,D,0,2019-08-24 19:00:00,0.1,2.761872,0
39.0872,-121.6227,327.1,1.0,1.0,308.8,13.1,D,0,2019-08-24 19:00:00,0.1,2.761872,1
39.0926,-121.5818,307.7,2.1,1.4,292.1,16.0,D,2,2019-09-29 19:00:00,0.1,1.035702,1
39.0938,-121.5802,313.8,1.2,1.1,295.7,11.2,D,2,2019-09-30 19:00:00,0.1,2.30156,0
39.0947,-121.6494,330.5,1.5,1.2,313.9,22.8,D,0,2019-07-13 22:00:00,0.1,2.416638,1
39.1001,-121.6395,322.7,1.0,1.0,305.3,10.4,D,2,2019-08-08 19:00:00,0.1,5.063432,1
39.1032,-121.5776,315.9,1.2,1.1,292.7,13.6,D,0,2019-09-30 19:00:00,0.1,2.30156,1
39.1066,-121.5966,300.7,1.4,1.2,288.2,6.3,D,2,2019-12-03 21:00:00,0.1,1.15078,0
39.1259,-121.5626,323.7,1.0,1.0,307.3,9.8,D,2,2019-06-06 21:00:00,0.1,4.488041999999999,0
39.1357,-121.5727,321.0,1.8,1.3,302.6,26.6,D,2,2019-10-25 21:00:00,0.1,0.57539,1
39.1366,-121.5721,316.6,1.0,1.0,300.3,7.7,D,2,2019-04-12 21:00:00,0.1,2.071404,1
39.1397,-121.5531,311.1,1.7,1.3,301.0,7.0,D,2,2019-10-25 21:00:00,0.1,0.57539,0
39.1481,-121.5631,356.9,1.1,1.0,307.4,74.0,D,2,2019-06-08 21:00:00,0.1,6.329289999999999,1
39.2655,-121.6945,310.7,1.1,1.0,299.7,5.4,D,0,2019-11-04 21:00:00,0.1,1.841248,1
39.2661,-121.6791,323.8,1.7,1.3,304.3,23.8,D,0,2019-07-18 19:00:00,0.1,5.178509999999999,1
39.267,-121.6818,314.5,1.1,1.0,300.7,9.1,D,0,2019-11-04 21:00:00,0.1,1.841248,1
39.2671,-121.6784,327.6,1.0,1.0,313.6,10.2,D,0,2019-07-01 21:00:00,0.1,4.488041999999999,1
39.2695,-121.6741,325.0,1.0,1.0,310.2,9.2,D,0,2019-07-05 19:00:00,0.1,2.761872,0
39.2702,-121.68,328.3,2.0,1.4,303.9,49.7,D,0,2019-07-01 20:00:00,0.1,3.9126519999999996,1
39.2714,-121.6858,326.8,1.0,1.0,309.6,12.2,D,0,2019-07-05 19:00:00,0.1,2.761872,0
39.2734,-121.6733,325.5,2.0,1.4,303.1,42.2,D,0,2019-07-01 20:00:00,0.1,3.9126519999999996,1
39.2744,-121.672,322.5,1.7,1.3,305.4,20.3,D,0,2019-07-18 19:00:00,0.1,5.178509999999999,0
39.2787,-121.6514,328.9,2.0,1.4,307.0,49.6,D,2,2019-09-03 20:00:00,0.1,2.416638,1
39.2864,-121.6604,304.5,1.1,1.0,292.2,4.4,D,2,2019-11-15 21:00:00,0.1,0.57539,0
39.2931,-121.659,311.0,1.4,1.2,295.7,12.8,D,0,2019-11-01 21:00:00,0.1,1.15078,1
39.2977,-121.7371,304.6,1.9,1.3,287.7,14.4,D,0,2019-03-14 22:00:00,0.1,5.523744,0
39.2986,-121.7338,302.6,1.5,1.2,282.0,14.0,N,0,2019-04-05 06:00:00,0.1,7.940382,0
39.2992,-121.7418,315.2,1.9,1.3,296.7,26.4,D,0,2019-03-30 22:00:00,0.1,0.920624,1
39.301,-121.7198,312.2,1.9,1.3,296.2,19.6,D,0,2019-03-30 22:00:00,0.1,0.920624,1
39.3026,-121.7473,309.4,1.9,1.3,296.4,15.2,D,0,2019-03-30 22:00:00,0.1,0.920624,1
39.3043,-121.7253,317.5,1.9,1.3,296.5,31.0,D,0,2019-03-30 22:00:00,0.1,0.920624,1
39.3054,-121.6711,309.2,1.1,1.1,292.0,8.8,D,0,2019-09-30 19:00:00,0.1,1.841248,1
39.3073,-121.6516,323.0,1.0,1.0,302.4,11.1,D,0,2019-06-06 21:00:00,0.1,6.099133999999999,1
39.3111,-121.6707,316.3,1.6,1.2,304.4,13.4,D,0,2019-09-12 19:00:00,0.1,0.920624,1
39.3121,-121.6717,301.2,1.4,1.2,284.9,7.7,D,0,2019-11-14 19:00:00,0.1,4.60312,0
39.3146,-121.6885,317.5,1.6,1.2,305.4,15.4,D,0,2019-09-12 19:00:00,0.1,0.920624,1
39.3218,-121.7349,306.4,2.4,1.5,294.5,16.8,D,0,2019-10-28 20:00:00,0.1,1.380936,0
39.3264,-121.7386,309.1,2.4,1.5,294.5,24.8,D,0,2019-10-28 20:00:00,0.1,1.380936,1
39.3277,-121.6523,304.8,3.0,1.6,291.9,24.0,D,0,2019-11-23 22:00:00,0.1,2.071404,1
39.3288,-121.6603,307.6,3.0,1.6,292.2,32.7,D,0,2019-11-23 22:00:00,0.1,2.071404,1
39.3343,-121.7491,311.5,2.2,1.4,296.2,21.8,D,0,2019-10-18 21:00:00,0.1,4.02773,1
39.3386,-121.6754,319.9,1.8,1.3,301.9,27.8,D,0,2019-10-25 21:00:00,0.1,1.15078,1
39.478,-122.1773,308.7,1.0,1.0,292.4,7.0,D,0,2019-11-22 21:00:00,0.1,4.142808,1
39.4827,-122.1698,324.0,1.1,1.0,303.1,17.0,D,0,2019-11-04 21:00:00,0.1,2.992028,1
39.4842,-122.1575,360.3,1.1,1.0,305.9,89.6,D,0,2019-11-04 21:00:00,0.1,2.992028,1
39.4866,-122.1585,329.9,1.0,1.0,294.2,27.6,D,0,2019-11-19 19:00:00,0.1,7.940382,1
39.4883,-122.1701,344.8,1.0,1.0,295.9,51.2,D,0,2019-11-19 19:00:00,0.1,7.940382,1
39.4911,-122.1506,306.9,2.8,1.6,296.0,23.0,D,0,2019-11-23 22:00:00,0.1,3.7975739999999996,0
39.4963,-122.2429,319.1,1.8,1.3,303.1,16.0,D,0,2019-04-28 20:00:00,0.1,2.30156,0
39.4997,-122.2112,307.9,1.9,1.3,294.2,11.9,D,0,2019-11-07 19:00:00,0.1,2.531716,1
39.502,-122.2261,313.2,1.1,1.0,298.6,8.5,D,0,2019-11-01 19:00:00,0.1,1.265858,1
40.5183,-121.5679,307.7,1.4,1.2,283.2,15.2,D,0,2019-10-16 21:00:00,0.1,3.567418,1
40.5212,-121.5525,310.3,1.3,1.2,287.3,18.1,D,0,2019-10-16 21:00:00,0.1,3.567418,1
40.522,-121.5581,305.0,1.1,1.1,282.0,10.1,D,0,2019-10-16 19:00:00,0.1,6.444367999999999,0
