Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,Sample Measurement,Units of Measure,MDL,Chance_of_fire
38.7453,-120.1056,352.5,1.0,1.0,300.7,58.7,D,0,2021-09-24 21:00:00,170.8,Degrees Compass,0.1,94
38.7436,-120.1174,432.3,1.0,1.0,321.0,507.5,D,0,2021-09-24 21:00:00,0.6,Knots,0.1,100
38.7436,-120.1174,432.3,1.0,1.0,321.0,507.5,D,0,2021-09-24 21:00:00,170.8,Degrees Compass,0.1,100
38.7096,-120.0977,328.2,1.0,1.0,302.8,16.0,D,0,2021-09-24 21:00:00,0.6,Knots,0.1,49
38.7096,-120.0977,328.2,1.0,1.0,302.8,16.0,D,0,2021-09-24 21:00:00,170.8,Degrees Compass,0.1,49
38.708,-120.1092,355.5,1.0,1.0,303.6,64.5,D,0,2021-09-24 21:00:00,0.6,Knots,0.1,97
38.708,-120.1092,355.5,1.0,1.0,303.6,64.5,D,0,2021-09-24 21:00:00,170.8,Degrees Compass,0.1,97
38.7216,-120.0769,335.9,1.0,1.0,303.5,27.8,D,0,2021-09-24 21:00:00,0.6,Knots,0.1,82
38.7216,-120.0769,335.9,1.0,1.0,303.5,27.8,D,0,2021-09-24 21:00:00,170.8,Degrees Compass,0.1,82
38.7201,-120.0883,335.9,1.0,1.0,304.2,27.2,D,0,2021-09-24 21:00:00,0.6,Knots,0.1,82
38.7201,-120.0883,335.9,1.0,1.0,304.2,27.2,D,0,2021-09-24 21:00:00,170.8,Degrees Compass,0.1,82
38.717,-120.111,354.1,1.0,1.0,306.8,59.7,D,0,2021-09-24 21:00:00,0.6,Knots,0.1,96
38.717,-120.111,354.1,1.0,1.0,306.8,59.7,D,0,2021-09-24 21:00:00,170.8,Degrees Compass,0.1,96
38.7334,-120.0829,301.2,2.3,1.5,284.2,22.5,N,0,2021-09-25 07:00:00,0.1,Knots,0.1,34
38.7334,-120.0829,301.2,2.3,1.5,284.2,22.5,N,0,2021-09-25 07:00:00,58.2,Degrees Compass,0.1,34
38.7491,-120.1121,321.4,1.4,1.2,299.3,20.3,D,0,2021-09-25 19:00:00,0.8,Knots,0.1,40
38.7491,-120.1121,321.4,1.4,1.2,299.3,20.3,D,0,2021-09-25 19:00:00,176.0,Degrees Compass,0.1,40
38.7327,-120.088,301.9,1.5,1.2,283.8,12.1,N,0,2021-09-26 06:00:00,4.5,Knots,0.1,22
38.7327,-120.088,301.9,1.5,1.2,283.8,12.1,N,0,2021-09-26 06:00:00,160.3,Degrees Compass,0.1,22
38.7399,-120.109,308.7,1.5,1.2,284.4,20.0,N,0,2021-09-26 06:00:00,4.5,Knots,0.1,75
38.7399,-120.109,308.7,1.5,1.2,284.4,20.0,N,0,2021-09-26 06:00:00,160.3,Degrees Compass,0.1,75
38.7474,-120.1113,303.3,1.0,1.0,282.4,8.5,N,0,2021-09-26 10:00:00,6.1,Knots,0.1,54
38.7474,-120.1113,303.3,1.0,1.0,282.4,8.5,N,0,2021-09-26 10:00:00,167.6,Degrees Compass,0.1,54
38.7459,-120.0998,302.0,1.0,1.0,284.8,7.5,N,0,2021-09-26 10:00:00,6.1,Knots,0.1,46
38.7459,-120.0998,302.0,1.0,1.0,284.8,7.5,N,0,2021-09-26 10:00:00,167.6,Degrees Compass,0.1,46
38.7425,-120.0754,300.8,1.0,1.0,282.8,7.0,N,0,2021-09-26 10:00:00,6.1,Knots,0.1,24
38.7425,-120.0754,300.8,1.0,1.0,282.8,7.0,N,0,2021-09-26 10:00:00,167.6,Degrees Compass,0.1,24
38.7335,-120.0775,311.9,1.0,1.0,284.0,14.1,N,0,2021-09-26 10:00:00,6.1,Knots,0.1,84
38.7335,-120.0775,311.9,1.0,1.0,284.0,14.1,N,0,2021-09-26 10:00:00,167.6,Degrees Compass,0.1,84
38.7378,-120.0819,314.7,1.7,1.3,294.0,20.0,D,0,2021-09-26 19:00:00,5.9,Knots,0.1,42
38.7378,-120.0819,314.7,1.7,1.3,294.0,20.0,D,0,2021-09-26 19:00:00,168.7,Degrees Compass,0.1,42
38.7319,-120.0854,330.3,1.1,1.0,298.6,23.6,D,0,2021-09-26 21:00:00,6.9,Knots,0.1,64
38.7319,-120.0854,330.3,1.1,1.0,298.6,23.6,D,0,2021-09-26 21:00:00,164.4,Degrees Compass,0.1,64
38.7371,-120.1125,324.0,1.1,1.0,299.8,15.6,D,0,2021-09-26 21:00:00,6.9,Knots,0.1,55
38.7371,-120.1125,324.0,1.1,1.0,299.8,15.6,D,0,2021-09-26 21:00:00,164.4,Degrees Compass,0.1,55
38.7452,-120.109,321.3,1.1,1.0,297.4,16.2,D,0,2021-09-26 21:00:00,6.9,Knots,0.1,64
38.7452,-120.109,321.3,1.1,1.0,297.4,16.2,D,0,2021-09-26 21:00:00,164.4,Degrees Compass,0.1,64
39.4531,-122.2183,322.2,1.3,1.1,303.8,15.2,D,0,2021-09-26 21:00:00,2.0,Knots,0.1,61
39.4531,-122.2183,322.2,1.3,1.1,303.8,15.2,D,0,2021-09-26 21:00:00,165.0,Degrees Compass,0.1,61
38.7281,-120.0944,314.1,2.4,1.5,294.5,31.5,D,0,2021-09-27 22:00:00,2.9,Knots,0.1,40
38.7281,-120.0944,314.1,2.4,1.5,294.5,31.5,D,0,2021-09-27 22:00:00,238.2,Degrees Compass,0.1,40
36.6372,-118.7517,309.0,1.2,1.1,271.9,16.1,N,0,2021-09-29 06:00:00,2.3,Knots,0.1,65
36.6372,-118.7517,309.0,1.2,1.1,271.9,16.1,N,0,2021-09-29 06:00:00,99.0,Degrees Compass,0.1,65
36.6274,-118.85,315.3,1.6,1.3,285.0,29.1,N,0,2021-09-30 10:00:00,5.0,Knots,0.1,27
36.6274,-118.85,315.3,1.6,1.3,285.0,29.1,N,0,2021-09-30 10:00:00,250.0,Degrees Compass,0.1,27
36.64,-118.8318,331.3,1.1,1.0,289.9,31.3,D,0,2021-09-30 19:00:00,3.5,Knots,0.1,83
36.64,-118.8318,331.3,1.1,1.0,289.9,31.3,D,0,2021-09-30 19:00:00,86.0,Degrees Compass,0.1,83
36.6328,-118.8456,327.4,1.1,1.0,290.6,24.3,D,0,2021-09-30 19:00:00,3.5,Knots,0.1,54
36.6328,-118.8456,327.4,1.1,1.0,290.6,24.3,D,0,2021-09-30 19:00:00,86.0,Degrees Compass,0.1,54
36.6309,-118.8344,335.5,1.1,1.0,290.8,36.5,D,0,2021-09-30 19:00:00,3.5,Knots,0.1,86
36.6309,-118.8344,335.5,1.1,1.0,290.8,36.5,D,0,2021-09-30 19:00:00,86.0,Degrees Compass,0.1,86
36.6237,-118.8477,359.6,1.1,1.0,294.4,87.5,D,0,2021-09-30 19:00:00,3.5,Knots,0.1,99
36.6237,-118.8477,359.6,1.1,1.0,294.4,87.5,D,0,2021-09-30 19:00:00,86.0,Degrees Compass,0.1,99
36.6219,-118.8369,343.6,1.1,1.0,291.1,49.3,D,0,2021-09-30 19:00:00,3.5,Knots,0.1,92
36.6219,-118.8369,343.6,1.1,1.0,291.1,49.3,D,0,2021-09-30 19:00:00,86.0,Degrees Compass,0.1,92
36.62,-118.8254,316.2,1.1,1.0,291.0,11.2,D,0,2021-09-30 19:00:00,3.5,Knots,0.1,37
36.62,-118.8254,316.2,1.1,1.0,291.0,11.2,D,0,2021-09-30 19:00:00,86.0,Degrees Compass,0.1,37
36.6155,-118.8445,327.9,1.1,1.0,293.2,24.5,D,0,2021-09-30 19:00:00,3.5,Knots,0.1,80
36.6155,-118.8445,327.9,1.1,1.0,293.2,24.5,D,0,2021-09-30 19:00:00,86.0,Degrees Compass,0.1,80
36.6403,-118.8345,314.8,1.0,1.0,282.9,16.4,N,0,2021-10-01 06:00:00,3.1,Knots,0.1,90
36.6403,-118.8345,314.8,1.0,1.0,282.9,16.4,N,0,2021-10-01 06:00:00,89.0,Degrees Compass,0.1,90
36.6387,-118.8456,324.4,1.0,1.0,284.2,25.0,N,0,2021-10-01 06:00:00,3.1,Knots,0.1,100
36.6387,-118.8456,324.4,1.0,1.0,284.2,25.0,N,0,2021-10-01 06:00:00,89.0,Degrees Compass,0.1,100
36.6242,-118.8195,322.7,1.0,1.0,284.5,22.6,N,0,2021-10-01 06:00:00,3.1,Knots,0.1,100
36.6242,-118.8195,322.7,1.0,1.0,284.5,22.6,N,0,2021-10-01 06:00:00,89.0,Degrees Compass,0.1,100
36.6226,-118.8305,332.4,1.0,1.0,285.1,34.0,N,0,2021-10-01 06:00:00,3.1,Knots,0.1,100
36.6226,-118.8305,332.4,1.0,1.0,285.1,34.0,N,0,2021-10-01 06:00:00,89.0,Degrees Compass,0.1,100
36.621,-118.8415,339.6,1.0,1.0,288.7,44.3,N,0,2021-10-01 06:00:00,3.1,Knots,0.1,100
36.621,-118.8415,339.6,1.0,1.0,288.7,44.3,N,0,2021-10-01 06:00:00,89.0,Degrees Compass,0.1,100
36.6314,-118.8325,313.3,1.0,1.0,283.5,14.2,N,0,2021-10-01 06:00:00,3.1,Knots,0.1,87
36.6314,-118.8325,313.3,1.0,1.0,283.5,14.2,N,0,2021-10-01 06:00:00,89.0,Degrees Compass,0.1,87
36.6299,-118.8435,410.2,1.0,1.0,295.9,322.2,N,0,2021-10-01 06:00:00,3.1,Knots,0.1,100
36.6299,-118.8435,410.2,1.0,1.0,295.9,322.2,N,0,2021-10-01 06:00:00,89.0,Degrees Compass,0.1,100
36.6425,-118.7554,312.2,1.0,1.0,279.4,13.0,N,0,2021-10-01 06:00:00,3.1,Knots,0.1,11
36.6425,-118.7554,312.2,1.0,1.0,279.4,13.0,N,0,2021-10-01 06:00:00,89.0,Degrees Compass,0.1,11
36.6409,-118.7664,312.0,1.0,1.0,278.8,13.1,N,0,2021-10-01 06:00:00,3.1,Knots,0.1,32
36.6409,-118.7664,312.0,1.0,1.0,278.8,13.1,N,0,2021-10-01 06:00:00,89.0,Degrees Compass,0.1,32
36.6409,-118.841,344.6,1.5,1.2,285.7,93.0,N,0,2021-10-01 10:00:00,4.7,Knots,0.1,100
36.6409,-118.841,344.6,1.5,1.2,285.7,93.0,N,0,2021-10-01 10:00:00,243.0,Degrees Compass,0.1,100
36.638,-118.8261,318.7,1.5,1.2,282.3,31.7,N,0,2021-10-01 10:00:00,4.7,Knots,0.1,72
36.638,-118.8261,318.7,1.5,1.2,282.3,31.7,N,0,2021-10-01 10:00:00,243.0,Degrees Compass,0.1,72
36.6367,-118.8476,359.7,1.5,1.2,290.0,146.3,N,0,2021-10-01 10:00:00,4.7,Knots,0.1,100
36.6367,-118.8476,359.7,1.5,1.2,290.0,146.3,N,0,2021-10-01 10:00:00,243.0,Degrees Compass,0.1,100
36.634,-118.8331,342.4,1.5,1.2,288.5,83.5,N,0,2021-10-01 10:00:00,4.7,Knots,0.1,100
36.634,-118.8331,342.4,1.5,1.2,288.5,83.5,N,0,2021-10-01 10:00:00,243.0,Degrees Compass,0.1,100
36.6306,-118.8447,410.0,1.5,1.2,299.6,552.2,N,0,2021-10-01 10:00:00,4.7,Knots,0.1,100
36.6306,-118.8447,410.0,1.5,1.2,299.6,552.2,N,0,2021-10-01 10:00:00,243.0,Degrees Compass,0.1,100
36.6278,-118.8304,345.3,1.5,1.2,286.2,93.1,N,0,2021-10-01 10:00:00,4.7,Knots,0.1,100
36.6278,-118.8304,345.3,1.5,1.2,286.2,93.1,N,0,2021-10-01 10:00:00,243.0,Degrees Compass,0.1,100
36.6248,-118.8149,302.8,1.5,1.2,281.4,11.9,N,0,2021-10-01 10:00:00,4.7,Knots,0.1,7
36.6248,-118.8149,302.8,1.5,1.2,281.4,11.9,N,0,2021-10-01 10:00:00,243.0,Degrees Compass,0.1,7
36.6311,-118.8177,304.8,1.5,1.2,280.8,13.8,N,0,2021-10-01 10:00:00,4.7,Knots,0.1,24
36.6311,-118.8177,304.8,1.5,1.2,280.8,13.8,N,0,2021-10-01 10:00:00,243.0,Degrees Compass,0.1,24
36.6236,-118.837,362.0,1.5,1.2,289.8,160.1,N,0,2021-10-01 10:00:00,4.7,Knots,0.1,100
36.6236,-118.837,362.0,1.5,1.2,289.8,160.1,N,0,2021-10-01 10:00:00,243.0,Degrees Compass,0.1,100
36.6152,-118.8487,326.1,1.2,1.1,292.3,22.5,D,0,2021-10-01 21:00:00,3.7,Knots,0.1,73
36.6152,-118.8487,326.1,1.2,1.1,292.3,22.5,D,0,2021-10-01 21:00:00,86.0,Degrees Compass,0.1,73
36.6249,-118.85,371.4,1.2,1.1,302.6,144.9,D,0,2021-10-01 21:00:00,3.7,Knots,0.1,100
36.6249,-118.85,371.4,1.2,1.1,302.6,144.9,D,0,2021-10-01 21:00:00,86.0,Degrees Compass,0.1,100
36.6336,-118.7753,323.1,1.2,1.1,290.3,22.4,D,0,2021-10-01 21:00:00,3.7,Knots,0.1,49
36.6336,-118.7753,323.1,1.2,1.1,290.3,22.4,D,0,2021-10-01 21:00:00,86.0,Degrees Compass,0.1,49
36.551,-118.7768,353.6,1.2,1.1,295.5,83.9,D,0,2021-10-01 21:00:00,3.7,Knots,0.1,96
36.551,-118.7768,353.6,1.2,1.1,295.5,83.9,D,0,2021-10-01 21:00:00,86.0,Degrees Compass,0.1,96
36.6374,-118.8043,304.4,3.3,1.7,280.7,44.7,N,0,2021-10-02 07:00:00,3.1,Knots,0.1,12
36.6374,-118.8043,304.4,3.3,1.7,280.7,44.7,N,0,2021-10-02 07:00:00,85.0,Degrees Compass,0.1,12
36.6355,-118.8374,317.7,3.3,1.7,284.2,94.3,N,0,2021-10-02 07:00:00,3.1,Knots,0.1,62
36.6355,-118.8374,317.7,3.3,1.7,284.2,94.3,N,0,2021-10-02 07:00:00,85.0,Degrees Compass,0.1,62
36.633,-118.8091,309.9,3.3,1.7,281.4,59.6,N,0,2021-10-02 07:00:00,3.1,Knots,0.1,25
36.633,-118.8091,309.9,3.3,1.7,281.4,59.6,N,0,2021-10-02 07:00:00,85.0,Degrees Compass,0.1,25
36.6468,-118.8429,309.3,3.3,1.7,281.6,58.3,N,0,2021-10-02 07:00:00,3.1,Knots,0.1,21
36.6468,-118.8429,309.3,3.3,1.7,281.6,58.3,N,0,2021-10-02 07:00:00,85.0,Degrees Compass,0.1,21
36.6313,-118.8421,311.6,3.3,1.7,284.9,62.3,N,0,2021-10-02 07:00:00,3.1,Knots,0.1,27
36.6313,-118.8421,311.6,3.3,1.7,284.9,62.3,N,0,2021-10-02 07:00:00,85.0,Degrees Compass,0.1,27
36.6364,-118.8174,306.8,2.5,1.5,283.5,34.1,N,0,2021-10-02 09:00:00,3.1,Knots,0.1,18
36.6364,-118.8174,306.8,2.5,1.5,283.5,34.1,N,0,2021-10-02 09:00:00,272.0,Degrees Compass,0.1,18
36.6446,-118.8414,334.8,1.0,1.0,293.5,33.2,D,0,2021-10-02 19:00:00,3.7,Knots,0.1,81
36.6446,-118.8414,334.8,1.0,1.0,293.5,33.2,D,0,2021-10-02 19:00:00,91.0,Degrees Compass,0.1,81
36.6356,-118.8431,354.9,1.0,1.0,297.6,71.0,D,0,2021-10-02 19:00:00,3.7,Knots,0.1,97
36.6356,-118.8431,354.9,1.0,1.0,297.6,71.0,D,0,2021-10-02 19:00:00,91.0,Degrees Compass,0.1,97
36.6341,-118.8316,331.4,1.0,1.0,293.2,25.5,D,0,2021-10-02 19:00:00,3.7,Knots,0.1,41
36.6341,-118.8316,331.4,1.0,1.0,293.2,25.5,D,0,2021-10-02 19:00:00,91.0,Degrees Compass,0.1,41
36.631,-118.8089,342.0,1.0,1.0,294.3,43.8,D,0,2021-10-02 19:00:00,3.7,Knots,0.1,90
36.631,-118.8089,342.0,1.0,1.0,294.3,43.8,D,0,2021-10-02 19:00:00,91.0,Degrees Compass,0.1,90
36.6235,-118.8219,341.2,1.0,1.0,295.7,39.5,D,0,2021-10-02 19:00:00,3.7,Knots,0.1,90
36.6235,-118.8219,341.2,1.0,1.0,295.7,39.5,D,0,2021-10-02 19:00:00,91.0,Degrees Compass,0.1,90
36.622,-118.8105,354.8,1.0,1.0,297.6,69.0,D,0,2021-10-02 19:00:00,3.7,Knots,0.1,97
36.622,-118.8105,354.8,1.0,1.0,297.6,69.0,D,0,2021-10-02 19:00:00,91.0,Degrees Compass,0.1,97
36.6204,-118.7991,329.5,1.0,1.0,295.4,23.3,D,0,2021-10-02 19:00:00,3.7,Knots,0.1,67
36.6204,-118.7991,329.5,1.0,1.0,295.4,23.3,D,0,2021-10-02 19:00:00,91.0,Degrees Compass,0.1,67
36.6053,-118.8211,315.4,1.0,1.0,295.7,10.7,D,0,2021-10-02 19:00:00,3.7,Knots,0.1,45
36.6053,-118.8211,315.4,1.0,1.0,295.7,10.7,D,0,2021-10-02 19:00:00,91.0,Degrees Compass,0.1,45
36.6232,-118.7522,335.5,1.0,1.0,295.1,30.6,D,0,2021-10-02 19:00:00,3.7,Knots,0.1,42
36.6232,-118.7522,335.5,1.0,1.0,295.1,30.6,D,0,2021-10-02 19:00:00,91.0,Degrees Compass,0.1,42
36.5513,-118.7646,325.9,1.2,1.1,285.0,33.2,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,100
36.5513,-118.7646,325.9,1.2,1.1,285.0,33.2,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,100
36.6465,-118.8087,332.7,1.2,1.1,283.4,44.6,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,100
36.6465,-118.8087,332.7,1.2,1.1,283.4,44.6,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,100
36.6443,-118.8219,335.0,1.2,1.1,284.8,48.3,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,100
36.6443,-118.8219,335.0,1.2,1.1,284.8,48.3,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,100
36.6419,-118.8355,326.9,1.2,1.1,285.8,33.0,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,98
36.6419,-118.8355,326.9,1.2,1.1,285.8,33.0,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,98
36.6396,-118.8493,318.4,1.2,1.1,286.5,20.3,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,57
36.6396,-118.8493,318.4,1.2,1.1,286.5,20.3,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,57
36.6115,-118.821,303.3,1.2,1.1,284.0,8.1,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,15
36.6115,-118.821,303.3,1.2,1.1,284.0,8.1,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,15
36.6234,-118.8096,339.6,1.2,1.1,288.1,55.6,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,100
36.6234,-118.8096,339.6,1.2,1.1,288.1,55.6,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,100
36.6212,-118.8227,327.3,1.2,1.1,286.3,32.3,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,100
36.6212,-118.8227,327.3,1.2,1.1,286.3,32.3,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,100
36.6276,-118.8027,312.0,1.2,1.1,284.6,14.5,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,23
36.6276,-118.8027,312.0,1.2,1.1,284.6,14.5,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,23
36.6253,-118.816,335.0,1.2,1.1,287.6,46.0,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,100
36.6253,-118.816,335.0,1.2,1.1,287.6,46.0,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,100
36.6231,-118.829,315.1,1.2,1.1,285.0,15.6,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,53
36.6231,-118.829,315.1,1.2,1.1,285.0,15.6,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,53
36.6227,-118.7548,300.1,1.2,1.1,280.8,7.9,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,14
36.6227,-118.7548,300.1,1.2,1.1,280.8,7.9,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,14
36.6367,-118.75,314.5,1.2,1.1,281.0,18.8,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,69
36.6367,-118.75,314.5,1.2,1.1,281.0,18.8,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,69
36.6463,-118.7522,313.9,1.2,1.1,279.1,19.6,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,88
36.6463,-118.7522,313.9,1.2,1.1,279.1,19.6,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,88
36.6441,-118.765,305.2,1.2,1.1,279.4,11.8,N,0,2021-10-03 06:00:00,3.7,Knots,0.1,54
36.6441,-118.765,305.2,1.2,1.1,279.4,11.8,N,0,2021-10-03 06:00:00,88.0,Degrees Compass,0.1,54
36.6456,-118.8482,316.2,1.1,1.0,285.1,15.9,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,48
36.6456,-118.8482,316.2,1.1,1.0,285.1,15.9,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,48
36.6437,-118.8367,331.8,1.1,1.0,287.6,35.2,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,100
36.6437,-118.8367,331.8,1.1,1.0,287.6,35.2,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,100
36.6418,-118.8252,325.9,1.1,1.0,284.3,26.7,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,77
36.6418,-118.8252,325.9,1.1,1.0,284.3,26.7,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,77
36.6399,-118.8137,329.9,1.1,1.0,283.2,32.6,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,87
36.6399,-118.8137,329.9,1.1,1.0,283.2,32.6,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,87
36.6308,-118.8161,323.0,1.1,1.0,286.2,21.9,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,47
36.6308,-118.8161,323.0,1.1,1.0,286.2,21.9,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,47
36.629,-118.8048,338.3,1.1,1.0,289.2,45.1,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,96
36.629,-118.8048,338.3,1.1,1.0,289.2,45.1,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,96
36.6199,-118.8072,325.3,1.1,1.0,285.2,25.9,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,74
36.6199,-118.8072,325.3,1.1,1.0,285.2,25.9,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,74
36.6144,-118.815,308.4,1.1,1.0,284.3,12.4,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,74
36.6144,-118.815,308.4,1.1,1.0,284.3,12.4,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,74
36.6488,-118.752,307.7,1.1,1.0,278.1,11.4,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,23
36.6488,-118.752,307.7,1.1,1.0,278.1,11.4,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,23
36.6491,-118.8115,321.5,1.1,1.0,283.9,23.2,N,0,2021-10-03 10:00:00,1.9,Knots,0.1,69
36.6491,-118.8115,321.5,1.1,1.0,283.9,23.2,N,0,2021-10-03 10:00:00,241.0,Degrees Compass,0.1,69
36.6407,-118.8154,326.1,1.0,1.0,288.5,21.0,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,31
36.6407,-118.8154,326.1,1.0,1.0,288.5,21.0,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,31
36.6391,-118.8264,347.1,1.0,1.0,291.5,52.6,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,93
36.6391,-118.8264,347.1,1.0,1.0,291.5,52.6,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,93
36.6375,-118.8374,319.3,1.0,1.0,288.6,13.9,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,34
36.6375,-118.8374,319.3,1.0,1.0,288.6,13.9,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,34
36.6037,-118.8184,326.0,1.0,1.0,289.4,19.5,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,44
36.6037,-118.8184,326.0,1.0,1.0,289.4,19.5,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,44
36.6157,-118.7984,324.4,1.0,1.0,287.6,19.3,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,67
36.6157,-118.7984,324.4,1.0,1.0,287.6,19.3,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,67
36.6141,-118.8094,328.2,1.0,1.0,288.3,22.7,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,63
36.6141,-118.8094,328.2,1.0,1.0,288.3,22.7,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,63
36.623,-118.8114,353.9,1.0,1.0,293.0,64.9,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,95
36.623,-118.8114,353.9,1.0,1.0,293.0,64.9,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,95
36.6214,-118.8224,346.0,1.0,1.0,291.4,47.1,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,92
36.6214,-118.8224,346.0,1.0,1.0,291.4,47.1,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,92
36.6319,-118.8134,334.8,1.0,1.0,288.7,30.3,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,35
36.6319,-118.8134,334.8,1.0,1.0,288.7,30.3,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,35
36.6381,-118.7694,332.3,1.0,1.0,289.0,29.9,D,0,2021-10-03 21:00:00,4.1,Knots,0.1,82
36.6381,-118.7694,332.3,1.0,1.0,289.0,29.9,D,0,2021-10-03 21:00:00,93.0,Degrees Compass,0.1,82
36.6417,-118.824,318.2,2.1,1.4,284.1,50.4,N,0,2021-10-04 06:00:00,2.3,Knots,0.1,72
36.6417,-118.824,318.2,2.1,1.4,284.1,50.4,N,0,2021-10-04 06:00:00,107.0,Degrees Compass,0.1,72
36.6283,-118.8176,317.2,2.1,1.4,284.9,44.6,N,0,2021-10-04 06:00:00,2.3,Knots,0.1,38
36.6283,-118.8176,317.2,2.1,1.4,284.9,44.6,N,0,2021-10-04 06:00:00,107.0,Degrees Compass,0.1,38
36.618,-118.8007,314.1,2.1,1.4,283.6,40.1,N,0,2021-10-04 06:00:00,2.3,Knots,0.1,58
36.618,-118.8007,314.1,2.1,1.4,283.6,40.1,N,0,2021-10-04 06:00:00,107.0,Degrees Compass,0.1,58
36.6289,-118.8241,311.6,2.1,1.4,284.5,34.0,N,0,2021-10-04 06:00:00,2.3,Knots,0.1,38
36.6289,-118.8241,311.6,2.1,1.4,284.5,34.0,N,0,2021-10-04 06:00:00,107.0,Degrees Compass,0.1,38
39.2,-122.0488,335.2,1.1,1.0,299.4,31.7,D,0,2021-10-08 21:00:00,2.0,Knots,0.1,84
39.2,-122.0488,335.2,1.1,1.0,299.4,31.7,D,0,2021-10-08 21:00:00,134.0,Degrees Compass,0.1,84
36.5568,-119.5091,305.8,1.0,1.0,293.0,4.2,D,0,2021-10-09 19:00:00,2.9,Knots,0.1,31
36.5568,-119.5091,305.8,1.0,1.0,293.0,4.2,D,0,2021-10-09 19:00:00,255.4,Degrees Compass,0.1,31
39.0908,-121.647,309.7,1.2,1.1,297.0,6.0,D,0,2021-10-09 19:00:00,0.4,Knots,0.1,66
39.0908,-121.647,309.7,1.2,1.1,297.0,6.0,D,0,2021-10-09 19:00:00,105.0,Degrees Compass,0.1,66
38.5336,-121.8308,314.9,1.2,1.1,300.1,7.8,D,0,2021-10-09 19:00:00,2.7,Knots,0.1,33
