Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,MDL,wind_measurements,fire_occurred
34.1926,-117.3473,321.5,4.0,1.9,299.9,83.2,D,2,2018-10-12 22:00:00,0.1,1.380936,0
34.1946,-117.3067,327.1,4.1,1.9,297.3,134.1,D,0,2018-10-12 22:00:00,0.1,1.380936,1
34.2005,-118.8505,315.4,1.1,1.1,295.8,11.3,D,2,2018-11-09 19:00:00,0.1,4.257886,1
34.2274,-118.9466,325.8,1.5,1.2,288.3,46.7,N,0,2018-11-09 10:00:00,0.1,17.261699999999998,1
34.2382,-118.9339,306.0,3.8,1.8,288.7,53.6,N,0,2018-11-09 05:00:00,0.1,15.420452,1
34.2642,-118.6684,315.9,3.3,1.7,295.1,61.4,D,2,2018-11-12 19:00:00,0.1,12.313345999999997,1
34.2662,-118.6546,325.3,1.0,1.0,304.6,19.1,D,2,2018-11-12 21:00:00,0.1,4.948353999999999,1
34.2751,-118.6582,349.3,3.3,1.7,298.7,333.0,D,2,2018-11-12 19:00:00,0.1,12.313345999999997,1
34.2792,-118.6637,339.8,3.3,1.7,298.0,225.8,D,2,2018-11-12 19:00:00,0.1,12.313345999999997,1
34.3057,-118.6912,347.2,1.1,1.0,315.9,46.8,D,0,2018-09-18 21:00:00,0.1,0.690468,1
34.3427,-119.1174,307.4,1.0,1.0,294.9,4.7,D,0,2018-12-21 21:00:00,0.1,4.488041999999999,0
34.3926,-118.8334,305.2,1.0,1.0,292.2,5.0,D,0,2018-02-12 19:00:00,0.1,2.416638,0
34.3942,-118.8442,311.4,1.0,1.0,294.6,8.6,D,0,2018-02-12 19:00:00,0.1,2.416638,1
34.3976,-118.8373,320.8,1.1,1.1,306.7,10.0,D,0,2018-05-17 19:00:00,0.1,4.948353999999999,0
34.4058,-118.7986,316.3,1.5,1.2,302.4,7.8,D,0,2018-10-05 18:00:00,0.1,3.7975739999999996,0
34.4506,-119.8279,313.4,1.4,1.2,301.9,10.3,N,2,2018-07-07 06:00:00,0.1,3.3372619999999995,1
34.4559,-119.8349,351.5,1.4,1.2,303.9,97.0,N,0,2018-07-07 06:00:00,0.1,3.3372619999999995,1
34.458,-119.8286,307.3,1.0,1.0,295.6,6.1,N,0,2018-07-07 10:00:00,0.1,9.20624,1
34.4587,-119.82,322.6,1.4,1.2,302.2,22.6,N,0,2018-07-07 06:00:00,0.1,3.3372619999999995,1
34.4663,-119.8372,331.2,1.4,1.2,302.4,40.4,N,0,2018-07-07 06:00:00,0.1,3.3372619999999995,1
34.4691,-119.8224,323.6,1.4,1.2,301.8,25.2,N,0,2018-07-07 06:00:00,0.1,3.3372619999999995,1
34.6568,-120.3582,307.9,1.6,1.2,295.5,10.3,D,0,2018-02-15 19:00:00,0.1,10.241942,1
35.0496,-120.6114,304.5,1.0,1.0,292.0,3.5,D,0,2018-03-23 19:00:00,0.1,12.773658,0
35.1513,-118.8084,311.3,2.0,1.4,295.0,20.6,D,0,2018-02-16 18:00:00,0.1,2.87695,1
35.1531,-118.83,307.8,2.0,1.4,292.4,12.1,D,0,2018-02-16 18:00:00,0.1,2.87695,0
35.2422,-118.762,309.7,1.2,1.1,297.1,6.6,D,0,2018-02-15 21:00:00,0.1,3.2221839999999995,0
35.3225,-120.739,321.6,1.0,1.0,303.9,11.1,D,2,2018-09-22 19:00:00,0.1,5.178509999999999,0
35.343,-120.7058,333.4,1.1,1.0,311.9,23.8,D,0,2018-06-26 21:00:00,0.1,6.7896019999999995,1
35.344,-118.8897,311.3,1.5,1.2,295.7,11.3,D,0,2018-02-24 21:00:00,0.1,6.214212,0
35.347,-118.8736,309.0,1.5,1.2,294.0,9.0,D,2,2018-02-24 21:00:00,0.1,6.214212,0
35.3488,-118.8784,308.3,1.5,1.2,292.6,11.2,D,2,2018-02-24 19:00:00,0.1,2.186482,0
35.351,-120.0189,327.3,1.0,1.0,298.0,16.0,D,0,2018-01-28 21:00:00,0.1,1.841248,1
35.4543,-119.3117,311.0,1.3,1.1,284.2,15.6,D,0,2018-12-19 21:00:00,0.1,2.071404,1
35.5255,-119.3381,308.8,1.0,1.0,293.4,5.2,D,0,2018-03-16 19:00:00,0.1,8.05546,0
35.5978,-120.7087,316.8,1.2,1.1,299.2,12.8,D,0,2018-03-28 19:00:00,0.1,0.8055459999999999,1
35.9596,-119.0983,315.0,2.0,1.4,298.5,20.3,D,0,2018-02-16 22:00:00,0.1,4.948353999999999,1
35.9611,-119.0892,320.7,1.3,1.1,301.1,17.2,D,0,2018-02-18 21:00:00,0.1,14.039515999999999,1
35.9617,-119.0627,305.2,3.3,1.7,293.8,18.7,D,0,2018-02-18 18:00:00,0.1,10.011785999999999,0
35.9639,-119.0998,308.1,3.3,1.7,294.0,30.5,D,0,2018-02-18 18:00:00,0.1,10.011785999999999,1
35.9713,-119.0909,320.6,1.3,1.1,301.3,17.6,D,0,2018-02-18 21:00:00,0.1,14.039515999999999,1
35.9747,-119.0837,306.0,2.1,1.4,292.9,12.5,D,0,2018-02-16 18:00:00,0.1,1.9563259999999998,0
35.9752,-119.0931,309.5,3.3,1.7,294.0,33.7,D,0,2018-02-18 18:00:00,0.1,10.011785999999999,1
36.024,-119.1162,317.5,1.1,1.0,298.4,10.5,D,0,2018-10-04 21:00:00,0.1,3.7975739999999996,0
36.0468,-119.1442,318.3,1.0,1.0,303.0,6.2,D,0,2018-08-30 19:00:00,0.1,3.7975739999999996,0
36.2545,-119.2554,310.1,1.0,1.0,296.9,5.1,D,0,2018-02-13 21:00:00,0.1,0.920624,0
36.2594,-119.57,307.6,1.0,1.0,289.7,6.7,D,0,2018-11-25 19:00:00,0.1,1.841248,1
36.2597,-119.2597,301.4,1.1,1.1,287.2,4.4,D,0,2018-01-10 21:00:00,0.1,0.230156,0
36.2612,-119.5813,302.4,1.0,1.0,290.6,3.6,D,0,2018-11-25 19:00:00,0.1,1.841248,0
36.2634,-119.2574,310.1,1.0,1.0,297.1,4.9,D,0,2018-02-13 21:00:00,0.1,0.920624,0
36.2912,-119.2792,303.8,1.3,1.1,282.4,8.9,D,2,2018-12-19 21:00:00,0.1,0.920624,0
36.5508,-119.5393,350.1,1.2,1.1,305.1,65.4,D,0,2018-09-13 19:00:00,0.1,3.3372619999999995,1
36.5514,-119.454,319.4,1.2,1.1,302.0,10.2,D,0,2018-09-17 19:00:00,0.1,2.992028,1
36.5521,-119.5076,326.8,1.2,1.1,305.0,17.4,D,0,2018-09-01 19:00:00,0.1,1.841248,1
36.5523,-119.4997,323.2,1.0,1.0,309.1,9.3,D,0,2018-09-08 19:00:00,0.1,4.372964,0
36.5529,-119.467,326.3,1.2,1.1,302.7,19.8,D,0,2018-09-17 19:00:00,0.1,2.992028,1
36.5614,-119.5234,336.6,1.0,1.0,300.7,31.1,D,0,2018-10-17 19:00:00,0.1,2.531716,1
36.5618,-119.5059,351.3,1.2,1.1,305.8,69.3,D,0,2018-09-01 19:00:00,0.1,1.841248,1
36.5639,-119.5219,328.6,2.9,1.6,299.4,76.6,D,0,2018-08-30 20:00:00,0.1,4.257886,1
36.5647,-119.4587,312.9,1.0,1.0,296.7,7.7,D,0,2018-10-24 19:00:00,0.1,3.2221839999999995,1
36.5651,-119.5266,331.5,2.9,1.6,299.4,93.7,D,0,2018-08-30 20:00:00,0.1,4.257886,1
36.5698,-119.4891,311.5,1.4,1.2,297.4,8.8,D,0,2018-10-12 19:00:00,0.1,2.071404,0
36.5702,-119.495,317.5,1.0,1.0,293.0,7.0,D,0,2018-08-30 19:00:00,0.1,4.948353999999999,0
36.5714,-119.4907,336.3,1.2,1.1,301.0,38.6,D,0,2018-09-29 19:00:00,0.1,3.3372619999999995,1
36.5757,-119.4583,322.2,1.0,1.0,309.4,9.1,D,0,2018-09-22 19:00:00,0.1,4.142808,0
36.5776,-119.5085,321.5,1.0,1.0,299.9,13.1,D,0,2018-10-17 19:00:00,0.1,2.531716,1
36.5777,-119.5104,304.1,1.1,1.0,290.9,4.6,D,0,2018-01-26 21:00:00,0.1,1.265858,0
36.5792,-119.5195,321.8,1.0,1.0,300.4,13.4,D,0,2018-10-17 19:00:00,0.1,2.531716,1
36.597,-119.508,325.2,2.9,1.6,304.5,66.2,D,2,2018-09-15 20:00:00,0.1,5.984056,1
36.5986,-119.5156,324.6,2.9,1.6,305.1,64.4,D,2,2018-09-15 20:00:00,0.1,5.984056,1
36.6024,-119.4974,326.2,1.0,1.0,313.8,8.4,D,0,2018-09-09 21:00:00,0.1,4.142808,0
36.6046,-119.4966,327.9,1.1,1.0,311.4,10.8,D,0,2018-09-02 21:00:00,0.1,1.035702,0
36.6049,-119.5006,320.6,2.6,1.6,308.8,32.5,D,0,2018-09-09 19:00:00,0.1,5.178509999999999,0
36.6056,-119.4968,337.0,1.0,1.0,305.1,29.0,D,0,2018-09-15 19:00:00,0.1,6.7896019999999995,1
36.606,-119.4847,316.7,2.9,1.6,303.8,27.9,D,0,2018-09-15 20:00:00,0.1,5.984056,0
36.6072,-119.5078,327.9,1.0,1.0,307.0,16.8,D,0,2018-09-15 19:00:00,0.1,6.7896019999999995,1
36.6115,-119.4925,327.3,2.1,1.4,307.1,41.2,D,0,2018-09-02 19:00:00,0.1,4.488041999999999,1
36.614,-119.5063,310.4,1.0,1.0,297.2,5.4,D,0,2018-02-13 21:00:00,0.1,2.761872,1
36.6242,-119.4757,324.3,1.0,1.0,305.8,12.0,D,0,2018-09-22 19:00:00,0.1,4.142808,1
36.6308,-119.5123,320.0,1.0,1.0,295.9,14.4,D,0,2018-02-20 21:00:00,0.1,1.841248,1
36.6709,-119.8391,312.5,1.1,1.0,298.0,6.5,D,0,2018-03-15 21:00:00,0.1,4.948353999999999,1
36.6778,-119.7124,321.6,1.8,1.3,301.8,22.8,D,0,2018-04-28 18:00:00,0.1,8.745928,1
36.6846,-119.8269,312.9,1.0,1.0,293.3,8.7,D,0,2018-02-10 19:00:00,0.1,2.992028,1
36.6864,-119.838,309.9,1.0,1.0,294.4,6.4,D,0,2018-02-10 19:00:00,0.1,2.992028,1
36.6929,-119.6998,300.0,1.1,1.0,288.3,2.7,D,0,2018-01-26 21:00:00,0.1,1.6110919999999997,0
36.7032,-119.8057,306.4,1.0,1.0,280.7,10.1,N,2,2018-05-02 06:00:00,0.1,3.567418,1
36.7741,-119.9073,309.5,1.3,1.1,283.7,14.2,D,0,2018-01-20 19:00:00,0.1,0.690468,1
36.7757,-119.9457,316.4,1.6,1.2,299.2,14.9,D,0,2018-03-28 21:00:00,0.1,0.460312,1
36.7757,-119.9215,302.0,1.3,1.1,283.6,7.7,D,0,2018-01-20 19:00:00,0.1,0.690468,0
36.7757,-119.9137,314.2,1.3,1.1,284.0,19.1,D,0,2018-01-20 19:00:00,0.1,0.690468,1
36.8585,-119.9833,303.3,2.4,1.5,291.5,12.1,D,0,2018-10-30 18:00:00,0.1,3.7975739999999996,0
36.8884,-119.9661,320.0,3.0,1.7,299.3,65.3,D,0,2018-10-17 20:00:00,0.1,4.372964,1
36.9879,-120.031,311.0,1.2,1.1,290.2,14.2,N,0,2018-09-28 06:00:00,0.1,1.841248,1
36.9881,-120.0252,301.8,1.2,1.1,289.6,6.6,N,0,2018-09-28 06:00:00,0.1,1.841248,0
36.9957,-119.7084,303.3,1.1,1.0,288.5,4.4,D,0,2018-02-12 19:00:00,0.1,3.9126519999999996,0
37.0101,-119.9611,303.5,1.3,1.1,292.3,4.2,D,0,2018-02-21 19:00:00,0.1,2.186482,0
37.0487,-120.0472,312.3,1.2,1.1,300.0,5.8,D,0,2018-10-16 21:00:00,0.1,2.416638,0
37.4037,-118.399,362.8,3.7,1.8,278.9,670.3,N,0,2018-02-19 05:00:00,0.1,3.567418,1
37.4093,-118.4446,318.0,3.8,1.8,275.7,141.2,N,0,2018-02-19 05:00:00,0.1,3.567418,1
37.4138,-118.3594,301.1,3.7,1.8,273.0,63.3,N,0,2018-02-19 05:00:00,0.1,3.567418,0
37.4192,-118.4052,334.2,3.7,1.8,277.4,266.6,N,0,2018-02-19 05:00:00,0.1,3.567418,1
37.4523,-120.7673,320.7,1.0,1.0,288.0,18.9,D,0,2018-01-19 21:00:00,0.1,6.444367999999999,1
37.5024,-119.7534,328.9,4.3,1.9,293.6,173.9,D,0,2018-07-31 20:00:00,0.1,5.178509999999999,1
37.5038,-119.7763,309.1,3.9,1.8,293.3,59.0,N,0,2018-07-29 07:00:00,0.1,0.345234,1
37.506,-119.7745,326.0,2.5,1.5,303.1,50.5,D,0,2018-08-02 22:00:00,0.1,5.7539,0
37.5096,-119.7795,361.6,1.3,1.1,309.3,113.8,D,0,2018-07-28 21:00:00,0.1,5.638822,1
37.5097,-119.7719,307.2,1.5,1.2,293.3,12.8,N,0,2018-07-28 10:00:00,0.1,4.718197999999999,1
37.5098,-119.8174,350.1,1.2,1.1,309.7,70.7,D,0,2018-07-25 21:00:00,0.1,3.682496,1
37.5106,-119.8167,307.3,2.8,1.6,294.5,25.0,N,0,2018-07-27 05:00:00,0.1,5.523744,0
37.5109,-119.7683,384.1,2.5,1.5,308.8,591.7,D,0,2018-08-02 22:00:00,0.1,5.7539,1
37.5109,-119.75,333.5,3.9,1.8,295.8,184.2,D,0,2018-07-31 22:00:00,0.1,0.920624,1
37.5115,-119.763,336.1,1.0,1.0,304.4,28.2,D,0,2018-07-29 19:00:00,0.1,4.372964,0
37.5118,-119.8037,336.8,1.3,1.1,298.0,53.5,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5122,-119.8116,316.8,1.3,1.1,296.4,20.1,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5123,-119.7976,361.0,1.8,1.3,303.2,186.1,D,0,2018-07-27 21:00:00,0.1,3.2221839999999995,1
37.5124,-119.8024,408.1,1.2,1.1,316.5,408.1,D,0,2018-07-25 21:00:00,0.1,3.682496,1
37.5128,-119.7877,314.6,1.5,1.2,293.7,23.0,N,0,2018-07-28 10:00:00,0.1,4.718197999999999,1
37.5128,-119.7748,328.3,4.3,1.9,293.4,213.5,N,0,2018-07-29 05:00:00,0.1,4.948353999999999,1
37.5128,-119.759,315.9,1.1,1.0,292.0,14.1,N,0,2018-07-30 06:00:00,0.1,5.063432,1
37.5132,-119.7905,360.4,1.3,1.1,299.2,125.7,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5133,-119.791,369.1,1.6,1.2,303.8,202.5,D,0,2018-07-25 19:00:00,0.1,1.9563259999999998,1
37.5136,-119.7635,304.7,1.6,1.2,287.8,10.1,N,0,2018-08-02 06:00:00,0.1,0.345234,0
37.5137,-119.7985,368.3,1.3,1.1,300.8,160.5,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5139,-119.8308,317.1,1.8,1.3,284.5,28.7,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5141,-119.7722,329.2,3.9,1.8,294.5,194.4,N,0,2018-07-29 07:00:00,0.1,0.345234,1
37.5142,-119.7522,313.8,1.5,1.2,292.9,18.5,N,0,2018-08-01 06:00:00,0.1,1.496014,1
37.5145,-119.7905,326.9,1.9,1.4,300.0,45.9,D,0,2018-07-26 22:00:00,0.1,5.7539,1
37.5146,-119.756,324.9,1.1,1.0,301.8,13.0,D,0,2018-08-01 21:00:00,0.1,5.868977999999999,0
37.5147,-119.7852,326.6,4.3,1.9,293.6,195.6,N,0,2018-07-29 05:00:00,0.1,4.948353999999999,1
37.5151,-119.7873,369.7,1.2,1.1,302.7,148.5,D,0,2018-07-25 21:00:00,0.1,3.682496,1
37.5152,-119.785,348.8,1.3,1.1,297.0,86.2,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5152,-119.7834,345.1,1.1,1.1,303.7,49.0,D,0,2018-07-27 19:00:00,0.1,1.841248,1
37.5163,-119.7808,310.4,1.5,1.2,294.7,16.1,N,0,2018-07-27 10:00:00,0.1,3.4523399999999995,1
37.5163,-119.7631,356.9,2.3,1.5,295.5,264.5,N,0,2018-07-29 09:00:00,0.1,4.60312,1
37.5164,-119.8066,367.7,1.6,1.2,307.2,191.1,D,0,2018-07-25 19:00:00,0.1,1.9563259999999998,1
37.5165,-119.7617,325.7,1.8,1.3,300.4,34.5,D,0,2018-08-02 18:00:00,0.1,2.87695,1
37.5165,-119.7525,311.7,1.0,1.0,292.2,9.1,N,0,2018-08-01 10:00:00,0.1,5.638822,1
37.5168,-119.7757,367.9,1.8,1.3,300.9,236.9,D,0,2018-07-27 21:00:00,0.1,3.2221839999999995,1
37.5175,-119.7739,308.4,1.5,1.2,294.2,13.8,N,0,2018-07-27 10:00:00,0.1,3.4523399999999995,1
37.5185,-119.8081,378.7,1.8,1.3,294.1,348.2,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5188,-119.7892,335.4,1.0,1.0,297.7,34.9,N,0,2018-07-28 06:00:00,0.1,4.257886,1
37.5188,-119.7809,326.3,2.8,1.6,296.0,101.4,N,0,2018-07-27 05:00:00,0.1,5.523744,1
37.5191,-119.7906,314.4,1.5,1.2,295.1,22.1,N,0,2018-07-27 10:00:00,0.1,3.4523399999999995,1
37.5196,-119.8197,337.0,1.2,1.1,308.0,35.2,D,0,2018-07-25 21:00:00,0.1,3.682496,1
37.5196,-119.7755,349.4,2.5,1.5,307.6,183.6,D,0,2018-08-02 22:00:00,0.1,5.7539,1
37.5201,-119.767,327.7,1.5,1.2,296.8,46.4,N,0,2018-07-28 10:00:00,0.1,4.718197999999999,1
37.5202,-119.7791,319.0,3.9,1.8,294.0,111.6,N,0,2018-07-29 07:00:00,0.1,0.345234,1
37.5204,-119.8195,324.9,1.3,1.1,295.9,31.4,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5204,-119.7875,324.6,1.1,1.0,294.5,23.7,N,0,2018-07-25 10:00:00,0.1,2.186482,1
37.5204,-119.7777,368.8,1.0,1.0,304.0,113.1,N,0,2018-07-28 06:00:00,0.1,4.257886,1
37.5213,-119.7507,313.2,2.2,1.4,293.6,33.0,N,0,2018-08-03 06:00:00,0.1,4.718197999999999,1
37.5213,-119.75,418.9,2.5,1.5,311.3,1400.2,D,0,2018-08-02 22:00:00,0.1,5.7539,1
37.5217,-119.7878,356.3,2.8,1.6,297.2,334.6,N,0,2018-07-27 05:00:00,0.1,5.523744,1
37.5218,-119.8064,335.9,1.3,1.1,298.5,51.1,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5219,-119.7661,327.6,1.0,1.0,296.8,24.9,N,0,2018-07-28 06:00:00,0.1,4.257886,1
37.522,-119.8,387.8,1.1,1.0,301.2,210.7,N,0,2018-07-25 10:00:00,0.1,2.186482,1
37.522,-119.7538,337.0,1.8,1.3,298.9,70.2,D,0,2018-08-02 18:00:00,0.1,2.87695,1
37.5223,-119.8044,357.1,1.2,1.1,308.8,92.4,D,0,2018-07-25 21:00:00,0.1,3.682496,1
37.5225,-119.796,322.3,2.4,1.5,307.0,29.7,D,0,2018-08-02 22:00:00,0.1,5.7539,0
37.523,-119.7858,352.5,1.8,1.3,293.8,158.1,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5232,-119.793,357.7,1.3,1.1,300.5,115.2,N,0,2018-07-26 06:00:00,0.1,4.257886,1
37.5236,-119.7589,377.0,1.1,1.0,304.8,142.9,D,0,2018-08-01 21:00:00,0.1,5.868977999999999,1
37.5237,-119.813,347.3,1.1,1.0,294.4,62.2,N,0,2018-07-25 10:00:00,0.1,2.186482,1
37.5237,-119.785,323.6,1.5,1.2,295.4,37.3,N,0,2018-07-28 10:00:00,0.1,4.718197999999999,1
37.5241,-119.7638,323.1,2.9,1.6,282.9,103.6,N,0,2018-08-02 11:00:00,0.1,5.063432,1
37.5242,-119.7885,351.3,1.6,1.2,304.2,110.4,D,0,2018-07-25 19:00:00,0.1,1.9563259999999998,1
37.5244,-119.7808,351.1,1.1,1.1,304.4,63.4,D,0,2018-07-27 19:00:00,0.1,1.841248,1
37.5244,-119.7567,323.3,1.5,1.2,293.8,32.4,N,0,2018-08-01 06:00:00,0.1,1.496014,1
37.5247,-119.7673,343.8,2.5,1.5,306.5,141.8,D,0,2018-08-02 22:00:00,0.1,5.7539,1
37.5248,-119.7899,333.6,1.2,1.1,300.7,32.3,D,0,2018-07-25 21:00:00,0.1,3.682496,0
37.5249,-119.7631,328.9,1.6,1.2,291.0,48.9,N,0,2018-08-02 06:00:00,0.1,0.345234,1
37.5254,-119.7505,328.1,1.0,1.0,294.4,24.0,N,0,2018-08-01 10:00:00,0.1,5.638822,1
37.5256,-119.8339,330.7,1.8,1.3,287.3,63.4,N,0,2018-07-25 06:00:00,0.1,5.408666,1
37.5258,-119.7891,318.1,3.8,1.8,297.4,53.7,D,0,2018-07-31 22:00:00,0.1,0.920624,0
37.5266,-119.7536,336.9,1.6,1.2,292.1,68.2,N,0,2018-08-02 06:00:00,0.1,0.345234,1
