Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,MDL,wind_measurements,Chance_of_fire
34.4339,-119.1952,334.1,2.4,1.5,291.4,88.0,D,0,2017-12-05 22:00:00,0.1,0.690468,41
34.4339,-119.193,403.9,1.6,1.2,305.7,542.7,D,0,2017-12-05 18:00:00,0.1,0.690468,100
34.4343,-119.5253,442.7,1.0,1.0,296.5,640.7,D,0,2017-12-10 19:00:00,0.1,2.186482,100
34.4345,-119.1648,323.3,1.1,1.1,282.4,25.6,N,0,2017-12-06 10:00:00,0.1,1.6110919999999997,65
34.4357,-119.5105,321.5,1.4,1.2,287.4,30.6,N,0,2017-12-11 06:00:00,0.1,2.416638,100
34.4357,-119.2105,454.1,1.6,1.3,329.4,1536.8,D,0,2017-12-05 18:00:00,0.1,0.690468,100
34.4358,-119.5364,399.5,1.0,1.0,281.4,252.8,D,0,2017-12-10 19:00:00,0.1,2.186482,100
34.4361,-119.211,304.1,1.1,1.0,291.5,5.2,D,0,2017-12-08 19:00:00,0.1,0.920624,41
34.4372,-119.232,315.0,1.1,1.1,278.8,18.7,N,0,2017-12-06 10:00:00,0.1,1.6110919999999997,90
34.4376,-119.2287,390.2,1.6,1.3,300.4,394.9,D,0,2017-12-05 18:00:00,0.1,0.690468,100
34.438,-119.2224,311.3,1.1,1.0,289.0,10.8,D,0,2017-12-08 19:00:00,0.1,0.920624,69
34.4381,-119.2204,302.0,1.6,1.2,281.7,15.1,N,0,2017-12-08 10:00:00,0.1,0.690468,45
34.4383,-119.1566,318.3,1.5,1.2,283.0,29.7,N,0,2017-12-05 06:00:00,0.1,2.6467939999999994,66
34.4387,-119.4902,343.5,1.0,1.0,286.8,38.4,D,0,2017-12-10 19:00:00,0.1,2.186482,88
34.4402,-119.5012,353.2,1.0,1.0,293.2,61.2,D,0,2017-12-10 19:00:00,0.1,2.186482,80
34.4413,-119.2002,328.4,2.4,1.5,291.5,80.3,D,0,2017-12-05 22:00:00,0.1,0.690468,48
34.4418,-119.5122,394.4,1.0,1.0,305.6,220.4,D,0,2017-12-10 19:00:00,0.1,2.186482,100
34.4429,-119.1675,353.7,1.6,1.2,297.8,125.7,D,0,2017-12-05 18:00:00,0.1,0.690468,85
34.4432,-119.1737,363.7,1.6,1.2,298.9,178.9,D,0,2017-12-05 18:00:00,0.1,0.690468,100
34.4433,-119.5492,351.8,1.0,1.0,296.6,59.7,D,0,2017-12-11 21:00:00,0.1,1.841248,96
34.4433,-119.5234,462.4,1.0,1.0,317.3,915.7,D,0,2017-12-10 19:00:00,0.1,2.186482,100
34.4434,-119.5434,329.0,2.8,1.6,294.3,97.2,D,0,2017-12-11 19:00:00,0.1,0.920624,53
34.4447,-119.1856,384.8,1.6,1.2,300.8,338.7,D,0,2017-12-05 18:00:00,0.1,0.690468,100
34.4448,-119.5345,432.1,1.0,1.0,292.5,517.2,D,0,2017-12-10 19:00:00,0.1,2.186482,100
34.4451,-119.538,331.7,1.0,1.0,293.9,22.4,D,0,2017-12-11 21:00:00,0.1,1.841248,56
34.4451,-119.1919,389.6,1.6,1.2,302.1,382.1,D,0,2017-12-05 18:00:00,0.1,0.690468,100
34.4461,-119.5385,334.7,2.8,1.6,295.4,143.7,D,0,2017-12-11 19:00:00,0.1,0.920624,89
34.4464,-119.2038,371.2,1.6,1.3,297.9,236.6,D,0,2017-12-05 18:00:00,0.1,0.690468,100
34.4468,-119.4631,392.2,2.6,1.6,272.8,852.3,N,0,2017-12-10 09:00:00,0.1,0.920624,100
34.4469,-119.1874,301.4,1.1,1.1,279.3,8.1,N,0,2017-12-06 10:00:00,0.1,1.6110919999999997,29
34.447,-119.21,343.8,1.6,1.3,293.8,93.6,D,0,2017-12-05 18:00:00,0.1,0.690468,93
34.4476,-119.2019,320.7,1.6,1.2,281.5,43.0,N,0,2017-12-08 10:00:00,0.1,0.690468,100
34.4487,-119.5354,332.7,1.4,1.2,288.9,53.5,N,0,2017-12-11 06:00:00,0.1,2.416638,100
34.4492,-119.4992,338.8,1.0,1.0,289.1,30.8,D,0,2017-12-10 19:00:00,0.1,2.186482,55
34.4493,-119.2196,306.0,1.6,1.2,278.8,19.6,N,0,2017-12-08 10:00:00,0.1,0.690468,67
34.4887,-119.9882,306.7,2.9,1.6,292.9,31.5,N,0,2017-07-15 05:00:00,0.1,2.186482,59
34.4905,-119.994,310.5,2.9,1.6,293.8,41.4,N,0,2017-07-15 05:00:00,0.1,2.186482,70
34.4954,-119.9726,338.9,1.4,1.2,299.8,46.1,D,0,2017-07-15 19:00:00,0.1,4.257886,61
34.4958,-119.9564,339.4,2.9,1.6,297.4,193.5,N,0,2017-07-15 05:00:00,0.1,2.186482,100
34.4959,-120.0233,315.1,2.9,1.6,292.9,54.4,N,0,2017-07-15 05:00:00,0.1,2.186482,45
34.4972,-119.9628,335.7,1.4,1.2,300.2,46.3,D,0,2017-07-15 19:00:00,0.1,4.257886,83
34.4975,-120.0291,314.0,2.9,1.6,292.6,49.8,N,0,2017-07-15 05:00:00,0.1,2.186482,59
34.498,-119.9618,353.1,2.9,1.6,300.4,314.6,N,0,2017-07-15 05:00:00,0.1,2.186482,100
34.5,-119.9779,344.9,1.4,1.2,302.3,70.5,D,0,2017-07-15 19:00:00,0.1,4.257886,91
34.5003,-119.9624,324.7,1.2,1.1,297.2,29.9,N,0,2017-07-15 10:00:00,0.1,3.567418,100
34.5017,-119.9575,328.9,1.4,1.2,295.6,25.4,D,0,2017-07-16 21:00:00,0.1,1.9563259999999998,36
34.5018,-119.9751,326.8,1.2,1.1,299.3,32.4,N,0,2017-07-15 10:00:00,0.1,3.567418,100
34.5024,-119.9564,346.3,1.2,1.1,298.7,68.2,N,0,2017-07-15 10:00:00,0.1,3.567418,100
34.5026,-119.9922,321.7,1.4,1.2,299.5,17.4,D,0,2017-07-15 19:00:00,0.1,4.257886,47
34.503,-119.9558,356.6,1.4,1.2,303.8,98.4,D,0,2017-07-15 19:00:00,0.1,4.257886,93
34.5034,-119.9898,381.4,2.9,1.6,308.5,731.5,N,0,2017-07-15 05:00:00,0.1,2.186482,100
34.5034,-119.9882,321.7,1.2,1.1,295.6,26.6,N,0,2017-07-15 10:00:00,0.1,3.567418,100
34.5036,-119.9882,337.7,1.8,1.3,303.1,59.5,D,0,2017-07-15 21:00:00,0.1,4.02773,58
34.5039,-119.969,343.9,1.2,1.1,300.3,61.0,N,0,2017-07-15 10:00:00,0.1,3.567418,100
34.504,-119.9609,311.0,1.8,1.3,290.8,25.8,N,0,2017-07-17 10:00:00,0.1,6.214212,81
34.5041,-119.9936,304.6,2.7,1.6,293.5,26.7,N,0,2017-07-19 07:00:00,0.1,3.3372619999999995,61
34.5051,-120.0014,308.1,1.2,1.1,294.6,12.2,N,0,2017-07-15 10:00:00,0.1,3.567418,74
34.5053,-119.9952,376.5,2.9,1.6,307.1,640.4,N,0,2017-07-15 05:00:00,0.1,2.186482,100
34.5054,-120.0008,346.0,2.1,1.4,296.8,128.5,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,81
34.5054,-119.9817,346.0,1.2,1.1,300.0,67.1,N,0,2017-07-15 10:00:00,0.1,3.567418,100
34.5058,-119.9796,322.2,1.8,1.3,290.5,48.8,N,0,2017-07-17 10:00:00,0.1,6.214212,100
34.5059,-119.9712,347.9,1.4,1.2,306.4,66.1,D,0,2017-07-15 19:00:00,0.1,4.257886,88
34.507,-119.9952,328.7,1.2,1.1,296.3,33.0,N,0,2017-07-15 10:00:00,0.1,3.567418,99
34.5072,-119.9795,342.8,2.1,1.4,295.0,115.3,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,80
34.5099,-119.994,332.2,1.8,1.3,308.4,30.6,D,0,2017-07-15 21:00:00,0.1,4.02773,61
34.5105,-119.974,320.4,1.4,1.2,296.5,27.4,N,0,2017-07-14 06:00:00,0.1,2.6467939999999994,100
34.5106,-120.025,320.8,2.9,1.6,297.1,75.0,N,0,2017-07-15 05:00:00,0.1,2.186482,71
34.5106,-119.9574,387.1,2.9,1.6,312.8,844.2,N,0,2017-07-15 05:00:00,0.1,2.186482,100
34.512,-119.9539,344.0,1.2,1.1,305.1,61.8,N,0,2017-07-15 10:00:00,0.1,3.567418,100
34.5121,-119.9591,360.9,1.4,1.2,302.9,139.2,N,0,2017-07-14 06:00:00,0.1,2.6467939999999994,100
34.5131,-119.9616,378.4,2.9,1.6,311.2,671.1,N,0,2017-07-15 05:00:00,0.1,2.186482,100
34.5135,-119.9663,333.4,1.2,1.1,305.1,38.3,N,0,2017-07-15 10:00:00,0.1,3.567418,88
34.5142,-120.0475,329.6,2.1,1.4,310.3,51.0,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,27
34.515,-119.9788,321.5,1.2,1.1,303.0,20.4,N,0,2017-07-15 10:00:00,0.1,3.567418,63
34.5155,-120.0307,371.7,2.1,1.4,315.0,325.7,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.516,-120.0261,407.7,2.1,1.4,320.1,868.2,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5163,-119.9714,324.1,1.2,1.1,305.0,12.1,D,0,2017-07-09 21:00:00,0.1,1.841248,38
34.5166,-120.0389,332.5,3.7,1.8,279.0,147.2,D,0,2017-07-09 18:00:00,0.1,2.186482,39
34.5166,-119.9924,321.2,1.2,1.1,302.2,20.8,N,0,2017-07-15 10:00:00,0.1,3.567418,86
34.5172,-120.0096,455.3,2.1,1.4,400.1,2299.8,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5177,-119.9833,340.1,1.8,1.3,294.2,104.1,N,0,2017-07-13 06:00:00,0.1,4.488041999999999,100
34.5177,-119.959,361.6,1.2,1.1,313.7,93.5,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5178,-120.0053,490.9,2.1,1.4,400.1,4178.6,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5184,-119.9899,342.9,2.9,1.6,302.0,215.5,N,0,2017-07-15 05:00:00,0.1,2.186482,100
34.5189,-119.9886,453.7,2.1,1.4,324.0,2248.5,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5192,-119.9561,335.3,1.0,1.0,297.8,29.9,N,0,2017-07-09 06:00:00,0.1,1.380936,100
34.5196,-119.9842,459.6,2.1,1.4,319.9,2509.4,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5199,-119.979,377.1,1.8,1.3,309.8,290.2,D,0,2017-07-14 18:00:00,0.1,3.107106,100
34.5201,-119.9583,379.2,3.6,1.8,300.5,908.2,D,0,2017-07-09 18:00:00,0.1,2.186482,100
34.5205,-119.9952,325.1,2.9,1.6,299.8,102.2,N,0,2017-07-15 05:00:00,0.1,2.186482,100
34.5206,-119.9775,386.3,1.4,1.2,303.8,281.9,N,0,2017-07-14 06:00:00,0.1,2.6467939999999994,100
34.5206,-119.9671,357.5,2.1,1.4,303.8,192.6,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,98
34.521,-119.9654,311.1,3.4,1.7,293.5,62.2,N,0,2017-07-14 11:00:00,0.1,5.408666,73
34.5211,-119.9637,316.9,1.7,1.3,296.2,25.4,N,0,2017-07-09 10:00:00,0.1,7.134836,82
34.5215,-119.9621,339.9,2.1,1.4,304.1,92.2,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,81
34.5218,-119.9995,404.0,1.8,1.3,306.1,626.4,D,0,2017-07-14 18:00:00,0.1,3.107106,100
34.5218,-119.9629,394.4,1.8,1.3,300.3,530.9,N,0,2017-07-13 06:00:00,0.1,4.488041999999999,100
34.5218,-119.9565,362.3,1.0,1.0,304.3,92.7,N,0,2017-07-13 10:00:00,0.1,5.638822,100
34.5222,-119.9628,407.6,1.4,1.2,310.3,473.8,N,0,2017-07-14 06:00:00,0.1,2.6467939999999994,100
34.5225,-119.9986,367.7,3.7,1.8,289.7,633.3,D,0,2017-07-09 18:00:00,0.1,2.186482,90
34.5227,-119.9981,340.0,1.2,1.1,304.1,35.5,D,0,2017-07-09 21:00:00,0.1,1.841248,85
34.5234,-119.9672,356.7,1.0,1.0,301.8,78.0,N,0,2017-07-13 10:00:00,0.1,5.638822,100
34.5235,-119.9648,350.0,1.8,1.3,315.4,107.0,D,0,2017-07-14 18:00:00,0.1,3.107106,59
34.5237,-120.0202,429.5,1.8,1.3,311.0,1123.8,D,0,2017-07-14 18:00:00,0.1,3.107106,100
34.5242,-119.9863,371.3,1.2,1.1,311.2,131.2,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5246,-119.9694,310.6,3.4,1.7,293.4,62.1,N,0,2017-07-14 11:00:00,0.1,5.408666,71
34.5249,-119.9827,309.8,1.7,1.3,295.9,13.5,N,0,2017-07-09 10:00:00,0.1,7.134836,19
34.5254,-119.9842,365.8,1.8,1.3,310.8,207.1,D,0,2017-07-14 18:00:00,0.1,3.107106,98
34.5256,-119.9743,445.6,1.2,1.1,330.3,790.2,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5266,-120.0137,322.7,3.4,1.7,290.9,115.7,N,0,2017-07-10 07:00:00,0.1,2.186482,46
34.5272,-119.9615,419.5,1.2,1.1,330.4,460.3,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5274,-120.0047,444.3,1.8,1.3,320.6,1499.5,D,0,2017-07-14 18:00:00,0.1,3.107106,100
34.5275,-120.0304,309.1,2.9,1.6,296.1,38.3,N,0,2017-07-15 05:00:00,0.1,2.186482,63
34.5279,-120.0356,359.1,2.1,1.4,311.8,214.5,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,99
34.5281,-119.9579,328.9,1.0,1.0,295.0,21.4,N,0,2017-07-09 06:00:00,0.1,1.380936,90
34.5284,-120.0311,370.0,2.1,1.4,313.2,309.6,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5294,-120.0254,401.7,1.8,1.3,311.6,604.7,D,0,2017-07-14 18:00:00,0.1,3.107106,100
34.5296,-120.0142,379.5,2.1,1.4,321.6,411.1,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5301,-119.9881,407.2,3.7,1.8,297.3,1882.8,D,0,2017-07-09 18:00:00,0.1,2.186482,100
34.5302,-120.1938,326.1,1.2,1.1,307.1,18.2,D,0,2017-07-28 19:00:00,0.1,1.15078,51
34.5302,-120.0097,376.5,2.1,1.4,319.0,373.5,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5314,-119.9926,381.5,2.1,1.4,317.5,442.0,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5321,-120.013,325.9,1.0,1.0,301.4,13.4,D,0,2017-07-11 21:00:00,0.1,1.380936,51
34.5321,-120.0005,434.9,1.2,1.1,319.2,639.9,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5321,-119.9877,366.0,2.1,1.4,313.3,266.8,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,100
34.5323,-119.9599,423.6,1.7,1.3,307.8,922.2,N,0,2017-07-09 10:00:00,0.1,7.134836,100
34.5325,-120.0309,343.4,3.7,1.8,283.8,253.0,D,0,2017-07-09 18:00:00,0.1,2.186482,77
34.5335,-119.9963,358.2,1.8,1.3,310.4,160.1,D,0,2017-07-14 18:00:00,0.1,3.107106,98
34.5336,-119.9882,424.1,1.2,1.1,320.0,512.4,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5337,-120.0023,326.8,1.0,1.0,305.0,14.7,D,0,2017-07-11 21:00:00,0.1,1.380936,60
34.5349,-120.006,387.3,1.2,1.1,311.8,214.0,D,0,2017-07-09 21:00:00,0.1,1.841248,75
34.5352,-119.9753,432.7,1.2,1.1,324.0,613.2,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5353,-120.0167,377.0,1.8,1.3,312.8,312.3,D,0,2017-07-14 18:00:00,0.1,3.107106,100
34.5353,-119.9915,364.3,1.0,1.0,309.6,86.5,D,0,2017-07-11 21:00:00,0.1,1.380936,100
34.5359,-119.9783,420.0,1.7,1.3,304.7,853.7,N,0,2017-07-09 10:00:00,0.1,7.134836,100
34.5361,-120.0061,329.9,1.2,1.1,304.8,24.6,D,0,2017-07-13 21:00:00,0.1,2.416638,70
34.5363,-119.9938,435.9,1.2,1.1,324.9,656.1,D,0,2017-07-09 21:00:00,0.1,1.841248,87
34.5364,-119.9599,435.3,3.6,1.8,312.0,3427.0,D,0,2017-07-09 18:00:00,0.1,2.186482,100
34.5368,-119.9808,373.9,1.0,1.0,309.5,116.7,D,0,2017-07-11 21:00:00,0.1,1.380936,100
34.5369,-119.962,445.3,1.2,1.1,333.0,784.2,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5369,-119.96,327.6,1.0,1.0,286.6,20.4,N,0,2017-07-09 06:00:00,0.1,1.380936,100
34.5372,-120.0139,316.6,1.0,1.0,295.3,13.5,N,0,2017-07-16 06:00:00,0.1,0.920624,93
34.5374,-120.0204,326.9,3.4,1.7,291.5,141.2,N,0,2017-07-10 07:00:00,0.1,2.186482,77
34.5378,-119.981,372.3,1.2,1.1,311.4,135.7,D,0,2017-07-09 21:00:00,0.1,1.841248,94
34.5387,-119.9979,378.9,3.7,1.8,290.8,885.6,D,0,2017-07-09 18:00:00,0.1,2.186482,100
34.5393,-120.0046,332.6,1.8,1.3,307.1,44.5,D,0,2017-07-14 18:00:00,0.1,3.107106,33
34.5393,-119.9681,396.4,1.2,1.1,329.6,267.8,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5397,-119.982,327.1,3.4,1.7,289.2,143.6,N,0,2017-07-10 07:00:00,0.1,2.186482,46
34.5409,-119.9548,381.9,1.2,1.1,314.2,180.8,D,0,2017-07-09 21:00:00,0.1,1.841248,100
34.5413,-120.0397,337.8,3.7,1.8,283.8,191.5,D,0,2017-07-09 18:00:00,0.1,2.186482,68
34.542,-120.0078,308.8,1.2,1.1,291.4,10.9,N,0,2017-07-11 06:00:00,0.1,1.841248,76
34.5423,-119.9936,340.8,1.4,1.2,309.3,45.3,D,0,2017-07-15 19:00:00,0.1,4.257886,68
34.5425,-120.0137,334.7,2.1,1.4,306.0,67.9,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,74
34.5426,-120.0043,335.1,1.0,1.0,303.7,25.3,D,0,2017-07-11 21:00:00,0.1,1.380936,79
34.5429,-119.9536,393.7,1.7,1.3,306.8,463.7,N,0,2017-07-09 10:00:00,0.1,7.134836,100
34.5432,-120.0085,338.4,2.1,1.4,306.1,81.5,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,78
34.5437,-119.992,306.5,3.3,1.7,292.2,48.0,N,0,2017-07-14 11:00:00,0.1,5.408666,46
34.5441,-119.9936,347.1,1.0,1.0,305.8,43.9,D,0,2017-07-11 21:00:00,0.1,1.380936,91
34.5442,-119.9727,368.5,1.0,1.0,299.7,106.8,N,0,2017-07-09 06:00:00,0.1,1.380936,100
34.5443,-119.9947,305.0,1.2,1.1,291.7,7.9,N,0,2017-07-11 06:00:00,0.1,1.841248,62
34.5444,-119.9904,337.3,2.1,1.4,307.4,80.2,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,78
34.5445,-119.9558,386.7,3.6,1.8,303.4,1116.1,D,0,2017-07-09 18:00:00,0.1,2.186482,100
34.5446,-120.0033,349.0,1.8,1.3,307.2,108.0,D,0,2017-07-15 21:00:00,0.1,4.02773,91
34.5447,-120.0157,305.9,1.4,1.2,292.8,9.9,N,0,2017-07-14 06:00:00,0.1,2.6467939999999994,51
34.5448,-120.0073,372.6,1.4,1.2,309.4,175.7,D,0,2017-07-15 19:00:00,0.1,4.257886,100
34.5452,-119.9852,332.4,2.1,1.4,307.0,56.6,D,0,2017-07-14 22:00:00,0.1,4.488041999999999,68
34.5456,-119.9981,334.2,1.8,1.3,307.8,50.7,D,0,2017-07-14 18:00:00,0.1,3.107106,47
34.5457,-119.9828,352.2,1.0,1.0,307.3,53.4,D,0,2017-07-11 21:00:00,0.1,1.380936,95
34.5458,-119.962,418.5,1.0,1.0,298.7,379.2,N,0,2017-07-09 06:00:00,0.1,1.380936,100
34.5459,-119.9958,340.8,1.0,1.0,294.3,45.0,N,0,2017-07-13 10:00:00,0.1,5.638822,100
34.546,-119.9942,342.8,1.2,1.1,299.1,46.4,D,0,2017-07-09 21:00:00,0.1,1.841248,87
34.5463,-120.0153,315.5,1.0,1.0,293.9,12.5,N,0,2017-07-16 06:00:00,0.1,0.920624,91
34.5463,-120.0007,324.8,1.4,1.2,293.9,35.0,N,0,2017-07-14 06:00:00,0.1,2.6467939999999994,100
34.5465,-119.9939,306.4,3.3,1.7,291.8,46.4,N,0,2017-07-14 11:00:00,0.1,5.408666,45
34.5466,-119.9932,369.6,3.7,1.8,289.7,680.8,D,0,2017-07-09 18:00:00,0.1,2.186482,100
34.5466,-119.9724,422.9,1.7,1.3,312.5,908.6,N,0,2017-07-09 10:00:00,0.1,7.134836,100
34.5474,-120.0008,326.4,1.2,1.1,296.4,29.8,N,0,2017-07-15 10:00:00,0.1,3.567418,100
34.5475,-120.0066,304.2,1.0,1.0,291.8,5.9,N,0,2017-07-13 10:00:00,0.1,5.638822,37
34.5475,-119.9815,326.7,1.2,1.1,299.9,15.1,D,0,2017-07-09 21:00:00,0.1,1.841248,38
34.5478,-120.0042,320.4,1.0,1.0,295.6,16.9,N,0,2017-07-16 06:00:00,0.1,0.920624,97
34.5479,-120.0075,331.9,2.9,1.6,294.0,141.6,N,0,2017-07-15 05:00:00,0.1,2.186482,100
34.5484,-119.9847,338.7,1.8,1.3,306.1,60.9,D,0,2017-07-15 21:00:00,0.1,4.02773,67
34.549,-120.0349,330.6,3.7,1.8,285.9,131.0,D,0,2017-07-09 18:00:00,0.1,2.186482,67
34.549,-119.9689,327.8,1.2,1.1,303.2,15.3,D,0,2017-07-09 21:00:00,0.1,1.841248,34
34.5493,-119.9931,338.3,1.0,1.0,296.7,42.1,N,0,2017-07-16 06:00:00,0.1,0.920624,100
34.6244,-120.615,325.0,1.0,1.0,302.9,12.4,D,0,2017-08-19 21:00:00,0.1,2.186482,43
35.049,-120.6217,301.8,1.3,1.1,290.1,4.3,D,0,2017-02-22 22:00:00,0.1,6.444367999999999,0
35.1909,-118.8469,315.6,1.1,1.0,295.7,10.9,D,0,2017-11-18 21:00:00,0.1,3.2221839999999995,68
35.1933,-118.8486,324.3,2.4,1.5,291.7,75.5,D,0,2017-11-18 19:00:00,0.1,3.567418,82
35.2,-118.8491,312.5,1.1,1.0,296.2,8.7,D,0,2017-11-18 21:00:00,0.1,3.2221839999999995,67
35.2044,-118.7785,306.0,2.9,1.6,292.4,15.6,D,0,2017-11-15 20:00:00,0.1,2.186482,38
35.2082,-118.7701,326.9,3.1,1.7,308.7,67.5,D,0,2017-06-07 18:00:00,0.1,5.868977999999999,67
35.2099,-118.7774,343.4,3.1,1.7,307.6,191.9,D,0,2017-06-07 18:00:00,0.1,5.868977999999999,84
35.2103,-118.8047,326.6,3.1,1.7,307.2,64.4,D,0,2017-06-07 18:00:00,0.1,5.868977999999999,66
35.2122,-118.8118,332.8,3.1,1.7,307.9,102.9,D,0,2017-06-07 18:00:00,0.1,5.868977999999999,73
35.2128,-118.7802,337.0,3.8,1.8,299.3,190.4,D,0,2017-06-09 20:00:00,0.1,7.364992,75
35.2162,-118.7925,367.0,1.3,1.1,315.4,129.3,D,0,2017-06-07 21:00:00,0.1,1.9563259999999998,94
35.2223,-118.799,426.2,1.0,1.0,318.9,445.0,D,0,2017-06-09 21:00:00,0.1,3.567418,94
35.2228,-118.8193,341.5,3.8,1.8,301.8,231.1,D,0,2017-06-09 20:00:00,0.1,7.364992,78
35.2232,-118.7689,333.3,3.1,1.7,306.0,103.4,D,0,2017-06-07 18:00:00,0.1,5.868977999999999,78
35.2249,-118.8499,306.9,1.5,1.2,288.3,12.7,D,0,2017-12-22 21:00:00,0.1,2.416638,64
35.2253,-118.8032,340.7,3.1,1.7,307.7,161.5,D,0,2017-06-07 18:00:00,0.1,5.868977999999999,86
35.2276,-118.8394,305.1,1.5,1.2,279.1,8.2,D,0,2017-03-25 19:00:00,0.1,2.416638,13
35.2289,-118.8331,306.3,1.5,1.2,280.2,10.5,D,0,2017-03-25 19:00:00,0.1,2.416638,33
35.2298,-118.8119,335.4,1.0,1.0,315.1,16.5,D,0,2017-06-09 21:00:00,0.1,3.567418,48
35.2312,-118.8219,337.9,3.8,1.8,302.0,195.5,D,0,2017-06-09 20:00:00,0.1,7.364992,82
35.2313,-118.8008,361.2,1.0,1.0,309.1,72.0,D,0,2017-06-09 21:00:00,0.1,3.567418,94
35.2384,-118.8137,319.9,3.8,1.8,301.1,42.8,D,0,2017-06-09 20:00:00,0.1,7.364992,55
35.2416,-118.8474,317.6,1.0,1.0,293.5,13.8,D,0,2017-10-31 21:00:00,0.1,2.531716,67
35.2831,-118.9121,305.4,1.1,1.0,294.1,4.6,D,0,2017-11-18 21:00:00,0.1,4.02773,40
35.2889,-120.6511,322.4,1.1,1.0,309.6,7.3,D,0,2017-09-27 21:00:00,0.1,0.920624,38
35.2983,-120.653,325.1,1.1,1.0,311.5,11.2,D,0,2017-09-27 21:00:00,0.1,0.920624,63
35.3049,-118.9816,317.3,3.2,1.7,302.5,35.1,D,0,2017-10-09 22:00:00,0.1,4.718197999999999,62
35.3066,-119.0123,315.6,3.2,1.7,303.4,25.2,D,0,2017-10-09 22:00:00,0.1,4.718197999999999,53
35.346,-120.701,319.5,1.6,1.3,306.0,20.2,D,0,2017-05-18 19:00:00,0.1,7.0197579999999995,58
35.3921,-119.0598,317.1,3.2,1.7,304.6,35.1,D,0,2017-10-09 22:00:00,0.1,3.567418,62
35.3928,-119.0327,321.6,3.2,1.7,304.5,57.4,D,0,2017-10-09 22:00:00,0.1,7.364992,71
35.3943,-119.0249,318.4,3.2,1.7,304.3,41.0,D,0,2017-10-09 22:00:00,0.1,7.364992,65
35.4301,-119.0778,302.8,2.3,1.5,286.5,10.7,D,0,2017-03-07 19:00:00,0.1,2.071404,49
35.4327,-119.0823,303.8,2.3,1.5,286.4,11.7,D,0,2017-03-07 19:00:00,0.1,2.071404,45
35.4333,-119.0952,302.6,1.1,1.0,278.4,5.3,D,0,2017-03-07 21:00:00,0.1,1.496014,50
35.491,-119.2528,303.8,1.8,1.3,288.7,11.1,D,0,2017-01-11 19:00:00,0.1,3.3372619999999995,57
35.4988,-119.3399,308.3,1.2,1.1,294.0,5.7,D,0,2017-11-01 19:00:00,0.1,1.265858,27
35.5275,-119.3161,335.0,1.0,1.0,295.4,31.7,D,0,2017-10-31 21:00:00,0.1,1.380936,87
35.528,-119.2623,325.0,1.0,1.0,305.2,14.7,D,0,2017-09-22 21:00:00,0.1,0.115078,68
35.5364,-119.3179,319.4,1.0,1.0,295.5,13.7,D,0,2017-10-31 21:00:00,0.1,1.380936,73
35.9515,-119.1392,340.4,1.6,1.2,310.2,56.3,D,0,2017-06-14 22:00:00,0.1,4.02773,84
35.9528,-119.1495,320.6,1.0,1.0,300.6,11.4,D,0,2017-03-20 19:00:00,0.1,3.3372619999999995,78
35.9609,-119.0522,312.8,2.3,1.5,296.4,24.9,D,0,2017-10-21 21:00:00,0.1,3.9126519999999996,63
35.9698,-119.1164,323.8,1.8,1.3,301.9,26.6,D,0,2017-09-08 19:00:00,0.1,3.4523399999999995,57
35.9704,-119.0979,322.7,1.8,1.3,306.1,18.3,D,0,2017-08-23 19:00:00,0.1,3.4523399999999995,34
35.9737,-119.1274,332.1,1.2,1.1,310.3,22.0,D,0,2017-08-23 21:00:00,0.1,2.6467939999999994,71
35.9743,-119.1172,335.1,1.8,1.3,305.3,56.1,D,0,2017-08-23 19:00:00,0.1,3.4523399999999995,81
