Latitude_fireFile,Longitude_fireFile,brightness,scan,track,bright_t31,frp,daynight,type,date_Time_fireFile,Sample Measurement,Units of Measure,MDL,Chance_of_fire
36.2597,-119.2597,301.4,1.1,1.1,287.2,4.4,D,0,1/10/2018 21:00,0.2,Knots,0.1,41
36.2597,-119.2597,301.4,1.1,1.1,287.2,4.4,D,0,1/10/2018 21:00,22,Degrees Compass,0.1,41
33.5855,-116.2325,302.5,1.1,1,291.6,3.8,D,0,1/11/2018 19:00,1.6,Knots,0.1,47
33.5855,-116.2325,302.5,1.1,1,291.6,3.8,D,0,1/11/2018 19:00,304.6,Degrees Compass,0.1,47
33.6934,-116.1707,305.5,1.1,1,292.5,4.5,D,0,1/11/2018 19:00,0.7,Knots,0.1,60
33.6934,-116.1707,305.5,1.1,1,292.5,4.5,D,0,1/11/2018 19:00,19,Degrees Compass,1,60
33.5923,-116.2364,305.5,1.1,1,292,5.3,D,0,1/11/2018 19:00,1.6,Knots,0.1,59
33.5923,-116.2364,305.5,1.1,1,292,5.3,D,0,1/11/2018 19:00,304.6,Degrees Compass,0.1,59
34.0925,-117.5337,312.5,1,1,299.6,5.2,D,2,1/12/2018 21:00,5.5,Knots,0.1,68
34.0925,-117.5337,312.5,1,1,299.6,5.2,D,2,1/12/2018 21:00,38,Degrees Compass,1,68
34.0925,-117.5337,312.5,1,1,299.6,5.2,D,2,1/12/2018 21:00,12.3,Knots,0.1,68
34.0925,-117.5337,312.5,1,1,299.6,5.2,D,2,1/12/2018 21:00,36,Degrees Compass,1,68
37.4523,-120.7673,320.7,1,1,288,18.9,D,0,1/19/2018 21:00,5.6,Knots,0.1,80
37.4523,-120.7673,320.7,1,1,288,18.9,D,0,1/19/2018 21:00,308.9,Degrees Compass,0.1,80
36.7741,-119.9073,309.5,1.3,1.1,283.7,14.2,D,0,1/20/2018 19:00,0.6,Knots,0.1,69
36.7741,-119.9073,309.5,1.3,1.1,283.7,14.2,D,0,1/20/2018 19:00,153.5,Degrees Compass,0.1,69
36.7757,-119.9137,314.2,1.3,1.1,284,19.1,D,0,1/20/2018 19:00,0.6,Knots,0.1,74
36.7757,-119.9137,314.2,1.3,1.1,284,19.1,D,0,1/20/2018 19:00,153.5,Degrees Compass,0.1,74
36.7757,-119.9215,302,1.3,1.1,283.6,7.7,D,0,1/20/2018 19:00,0.6,Knots,0.1,44
36.7757,-119.9215,302,1.3,1.1,283.6,7.7,D,0,1/20/2018 19:00,153.5,Degrees Compass,0.1,44
32.7422,-115.4779,310.6,1.1,1.1,300.3,7.4,D,0,1/23/2018 21:00,1.5,Knots,0.1,53
32.7422,-115.4779,310.6,1.1,1.1,300.3,7.4,D,0,1/23/2018 21:00,225,Degrees Compass,0.1,53
36.5777,-119.5104,304.1,1.1,1,290.9,4.6,D,0,1/26/2018 21:00,1.1,Knots,0.1,58
36.5777,-119.5104,304.1,1.1,1,290.9,4.6,D,0,1/26/2018 21:00,222.9,Degrees Compass,0.1,58
36.6929,-119.6998,300,1.1,1,288.3,2.7,D,0,1/26/2018 21:00,1.4,Knots,0.1,12
36.6929,-119.6998,300,1.1,1,288.3,2.7,D,0,1/26/2018 21:00,283.9,Degrees Compass,0.1,12
35.351,-120.0189,327.3,1,1,298,16,D,0,1/28/2018 21:00,1.6,Knots,0.1,79
35.351,-120.0189,327.3,1,1,298,16,D,0,1/28/2018 21:00,319,Degrees Compass,1,79
37.7688,-121.2319,306.7,1,1,292.8,5.4,D,0,2/10/2018 19:00,5.7,Knots,0.1,64
37.7688,-121.2319,306.7,1,1,292.8,5.4,D,0,2/10/2018 19:00,296,Degrees Compass,0.1,64
36.6846,-119.8269,312.9,1,1,293.3,8.7,D,0,2/10/2018 19:00,2.6,Knots,0.1,72
36.6846,-119.8269,312.9,1,1,293.3,8.7,D,0,2/10/2018 19:00,254.2,Degrees Compass,0.1,72
36.6864,-119.838,309.9,1,1,294.4,6.4,D,0,2/10/2018 19:00,2.6,Knots,0.1,68
36.6864,-119.838,309.9,1,1,294.4,6.4,D,0,2/10/2018 19:00,254.2,Degrees Compass,0.1,68
34.3942,-118.8442,311.4,1,1,294.6,8.6,D,0,2/12/2018 19:00,2.1,Knots,0.1,70
34.3942,-118.8442,311.4,1,1,294.6,8.6,D,0,2/12/2018 19:00,205,Degrees Compass,0.1,70
34.3926,-118.8334,305.2,1,1,292.2,5,D,0,2/12/2018 19:00,2.1,Knots,0.1,19
34.3926,-118.8334,305.2,1,1,292.2,5,D,0,2/12/2018 19:00,205,Degrees Compass,0.1,19
36.9957,-119.7084,303.3,1.1,1,288.5,4.4,D,0,2/12/2018 19:00,3.4,Knots,0.1,36
36.9957,-119.7084,303.3,1.1,1,288.5,4.4,D,0,2/12/2018 19:00,20.9,Degrees Compass,0.1,36
38.2439,-120.6553,300.5,1.2,1.1,284.4,7.1,D,0,2/12/2018 19:00,0.4,Knots,0.1,37
38.2439,-120.6553,300.5,1.2,1.1,284.4,7.1,D,0,2/12/2018 19:00,104,Degrees Compass,1,37
36.2545,-119.2554,310.1,1,1,296.9,5.1,D,0,2/13/2018 21:00,0.8,Knots,0.1,48
36.2545,-119.2554,310.1,1,1,296.9,5.1,D,0,2/13/2018 21:00,49,Degrees Compass,0.1,48
36.2634,-119.2574,310.1,1,1,297.1,4.9,D,0,2/13/2018 21:00,0.8,Knots,0.1,46
36.2634,-119.2574,310.1,1,1,297.1,4.9,D,0,2/13/2018 21:00,49,Degrees Compass,0.1,46
36.614,-119.5063,310.4,1,1,297.2,5.4,D,0,2/13/2018 21:00,2.4,Knots,0.1,69
36.614,-119.5063,310.4,1,1,297.2,5.4,D,0,2/13/2018 21:00,13.8,Degrees Compass,0.1,69
37.6544,-121.3794,303,1.2,1.1,290,5.5,D,0,2/15/2018 19:00,4.4,Knots,0.1,55
37.6544,-121.3794,303,1.2,1.1,290,5.5,D,0,2/15/2018 19:00,239.7,Degrees Compass,0.1,55
37.6568,-121.3931,305.4,1.2,1.1,290.4,7.2,D,0,2/15/2018 19:00,4.4,Knots,0.1,61
37.6568,-121.3931,305.4,1.2,1.1,290.4,7.2,D,0,2/15/2018 19:00,239.7,Degrees Compass,0.1,61
34.6568,-120.3582,307.9,1.6,1.2,295.5,10.3,D,0,2/15/2018 19:00,8.7,Knots,0.1,64
34.6568,-120.3582,307.9,1.6,1.2,295.5,10.3,D,0,2/15/2018 19:00,21,Degrees Compass,0.1,64
34.6568,-120.3582,307.9,1.6,1.2,295.5,10.3,D,0,2/15/2018 19:00,8.9,Knots,0.1,64
34.6568,-120.3582,307.9,1.6,1.2,295.5,10.3,D,0,2/15/2018 19:00,10,Degrees Compass,0.1,64
34.0905,-117.5373,313.1,1.1,1.1,300.9,5.5,D,2,2/15/2018 21:00,12.1,Knots,0.1,55
34.0905,-117.5373,313.1,1.1,1.1,300.9,5.5,D,2,2/15/2018 21:00,22,Degrees Compass,1,55
34.0905,-117.5373,313.1,1.1,1.1,300.9,5.5,D,2,2/15/2018 21:00,12.6,Knots,0.1,55
34.0905,-117.5373,313.1,1.1,1.1,300.9,5.5,D,2,2/15/2018 21:00,26,Degrees Compass,1,55
35.2422,-118.762,309.7,1.2,1.1,297.1,6.6,D,0,2/15/2018 21:00,2.8,Knots,0.1,44
35.2422,-118.762,309.7,1.2,1.1,297.1,6.6,D,0,2/15/2018 21:00,67,Degrees Compass,0.1,44
35.1531,-118.83,307.8,2,1.4,292.4,12.1,D,0,2/16/2018 18:00,2.5,Knots,0.1,54
35.1531,-118.83,307.8,2,1.4,292.4,12.1,D,0,2/16/2018 18:00,107,Degrees Compass,0.1,54
35.1513,-118.8084,311.3,2,1.4,295,20.6,D,0,2/16/2018 18:00,2.5,Knots,0.1,66
35.1513,-118.8084,311.3,2,1.4,295,20.6,D,0,2/16/2018 18:00,107,Degrees Compass,0.1,66
35.9747,-119.0837,306,2.1,1.4,292.9,12.5,D,0,2/16/2018 18:00,1.7,Knots,0.1,44
35.9747,-119.0837,306,2.1,1.4,292.9,12.5,D,0,2/16/2018 18:00,226.8,Degrees Compass,0.1,44
35.9596,-119.0983,315,2,1.4,298.5,20.3,D,0,2/16/2018 22:00,4.3,Knots,0.1,68
35.9596,-119.0983,315,2,1.4,298.5,20.3,D,0,2/16/2018 22:00,89.7,Degrees Compass,0.1,68
39.0587,-121.6151,305.2,1.6,1.2,293.2,6.9,D,0,2/16/2018 22:00,0.3,Knots,0.1,43
39.0587,-121.6151,305.2,1.6,1.2,293.2,6.9,D,0,2/16/2018 22:00,96,Degrees Compass,0.1,43
39.0553,-121.6258,309.6,1.6,1.2,294.3,12.3,D,0,2/16/2018 22:00,0.3,Knots,0.1,69
39.0553,-121.6258,309.6,1.6,1.2,294.3,12.3,D,0,2/16/2018 22:00,96,Degrees Compass,0.1,69
39.3475,-121.7346,303.2,2.2,1.4,292.8,9.8,D,0,2/17/2018 21:00,4.5,Knots,0.1,46
39.3475,-121.7346,303.2,2.2,1.4,292.8,9.8,D,0,2/17/2018 21:00,120,Degrees Compass,1,46
35.9752,-119.0931,309.5,3.3,1.7,294,33.7,D,0,2/18/2018 18:00,8.7,Knots,0.1,63
35.9752,-119.0931,309.5,3.3,1.7,294,33.7,D,0,2/18/2018 18:00,309.4,Degrees Compass,0.1,63
35.9639,-119.0998,308.1,3.3,1.7,294,30.5,D,0,2/18/2018 18:00,8.7,Knots,0.1,60
35.9639,-119.0998,308.1,3.3,1.7,294,30.5,D,0,2/18/2018 18:00,309.4,Degrees Compass,0.1,60
35.9617,-119.0627,305.2,3.3,1.7,293.8,18.7,D,0,2/18/2018 18:00,8.7,Knots,0.1,49
35.9617,-119.0627,305.2,3.3,1.7,293.8,18.7,D,0,2/18/2018 18:00,309.4,Degrees Compass,0.1,49
35.9611,-119.0892,320.7,1.3,1.1,301.1,17.2,D,0,2/18/2018 21:00,12.2,Knots,0.1,76
35.9611,-119.0892,320.7,1.3,1.1,301.1,17.2,D,0,2/18/2018 21:00,326.3,Degrees Compass,0.1,76
35.9713,-119.0909,320.6,1.3,1.1,301.3,17.6,D,0,2/18/2018 21:00,12.2,Knots,0.1,76
35.9713,-119.0909,320.6,1.3,1.1,301.3,17.6,D,0,2/18/2018 21:00,326.3,Degrees Compass,0.1,76
37.4138,-118.3594,301.1,3.7,1.8,273,63.3,N,0,2/19/2018 5:00,3.1,Knots,0.1,38
37.4138,-118.3594,301.1,3.7,1.8,273,63.3,N,0,2/19/2018 5:00,5,Degrees Compass,0.1,38
37.4037,-118.399,362.8,3.7,1.8,278.9,670.3,N,0,2/19/2018 5:00,3.1,Knots,0.1,100
37.4037,-118.399,362.8,3.7,1.8,278.9,670.3,N,0,2/19/2018 5:00,5,Degrees Compass,0.1,100
37.4192,-118.4052,334.2,3.7,1.8,277.4,266.6,N,0,2/19/2018 5:00,3.1,Knots,0.1,100
37.4192,-118.4052,334.2,3.7,1.8,277.4,266.6,N,0,2/19/2018 5:00,5,Degrees Compass,0.1,100
37.4093,-118.4446,318,3.8,1.8,275.7,141.2,N,0,2/19/2018 5:00,3.1,Knots,0.1,96
37.4093,-118.4446,318,3.8,1.8,275.7,141.2,N,0,2/19/2018 5:00,5,Degrees Compass,0.1,96
36.6308,-119.5123,320,1,1,295.9,14.4,D,0,2/20/2018 21:00,1.6,Knots,0.1,79
36.6308,-119.5123,320,1,1,295.9,14.4,D,0,2/20/2018 21:00,322.7,Degrees Compass,0.1,79
37.0101,-119.9611,303.5,1.3,1.1,292.3,4.2,D,0,2/21/2018 19:00,1.9,Knots,0.1,50
37.0101,-119.9611,303.5,1.3,1.1,292.3,4.2,D,0,2/21/2018 19:00,0.7,Degrees Compass,0.1,50
34.0915,-117.5269,308.7,1,1,295.1,4.4,D,2,2/21/2018 19:00,3.3,Knots,0.1,63
34.0915,-117.5269,308.7,1,1,295.1,4.4,D,2,2/21/2018 19:00,225,Degrees Compass,1,63
34.0915,-117.5269,308.7,1,1,295.1,4.4,D,2,2/21/2018 19:00,3.6,Knots,0.1,63
34.0915,-117.5269,308.7,1,1,295.1,4.4,D,2,2/21/2018 19:00,276,Degrees Compass,1,63
34.0927,-117.5335,306.6,1.3,1.1,291.1,6.6,D,2,2/23/2018 18:00,5.1,Knots,0.1,49
34.0927,-117.5335,306.6,1.3,1.1,291.1,6.6,D,2,2/23/2018 18:00,61,Degrees Compass,1,49
34.0927,-117.5335,306.6,1.3,1.1,291.1,6.6,D,2,2/23/2018 18:00,5.5,Knots,0.1,49
34.0927,-117.5335,306.6,1.3,1.1,291.1,6.6,D,2,2/23/2018 18:00,64,Degrees Compass,1,49
35.3488,-118.8784,308.3,1.5,1.2,292.6,11.2,D,2,2/24/2018 19:00,1.9,Knots,0.1,49
35.3488,-118.8784,308.3,1.5,1.2,292.6,11.2,D,2,2/24/2018 19:00,35,Degrees Compass,0.1,49
35.344,-118.8897,311.3,1.5,1.2,295.7,11.3,D,0,2/24/2018 21:00,5.4,Knots,0.1,55
35.344,-118.8897,311.3,1.5,1.2,295.7,11.3,D,0,2/24/2018 21:00,62,Degrees Compass,0.1,55
35.347,-118.8736,309,1.5,1.2,294,9,D,2,2/24/2018 21:00,5.4,Knots,0.1,37
35.347,-118.8736,309,1.5,1.2,294,9,D,2,2/24/2018 21:00,62,Degrees Compass,0.1,37
34.0945,-117.529,310.1,1.3,1.1,297.7,6.2,D,2,2/26/2018 19:00,5.6,Knots,0.1,56
34.0945,-117.529,310.1,1.3,1.1,297.7,6.2,D,2,2/26/2018 19:00,238,Degrees Compass,1,56
34.0945,-117.529,310.1,1.3,1.1,297.7,6.2,D,2,2/26/2018 19:00,5.9,Knots,0.1,56
34.0945,-117.529,310.1,1.3,1.1,297.7,6.2,D,2,2/26/2018 19:00,245,Degrees Compass,1,56
34.0948,-117.5328,311.7,1,1,293.6,6.9,D,2,2/28/2018 19:00,5.5,Knots,0.1,71
34.0948,-117.5328,311.7,1,1,293.6,6.9,D,2,2/28/2018 19:00,251,Degrees Compass,1,71
34.0948,-117.5328,311.7,1,1,293.6,6.9,D,2,2/28/2018 19:00,5.5,Knots,0.1,71
34.0948,-117.5328,311.7,1,1,293.6,6.9,D,2,2/28/2018 19:00,269,Degrees Compass,1,71
39.27,-121.6969,307.2,1,1,294.5,3.8,D,0,3/12/2018 19:00,1.9,Knots,0.1,65
39.27,-121.6969,307.2,1,1,294.5,3.8,D,0,3/12/2018 19:00,159,Degrees Compass,1,65
36.6709,-119.8391,312.5,1.1,1,298,6.5,D,0,3/15/2018 21:00,4.3,Knots,0.1,62
36.6709,-119.8391,312.5,1.1,1,298,6.5,D,0,3/15/2018 21:00,131.1,Degrees Compass,0.1,62
35.5255,-119.3381,308.8,1,1,293.4,5.2,D,0,3/16/2018 19:00,7,Knots,0.1,59
35.5255,-119.3381,308.8,1,1,293.4,5.2,D,0,3/16/2018 19:00,273.2,Degrees Compass,0.1,59
33.7066,-116.1642,336.5,1,1,313.5,24.3,D,2,3/19/2018 21:00,1.2,Knots,0.1,86
33.7066,-116.1642,336.5,1,1,313.5,24.3,D,2,3/19/2018 21:00,331,Degrees Compass,1,86
33.7156,-116.1662,339,1,1,310.6,28.1,D,0,3/19/2018 21:00,1.2,Knots,0.1,88
33.7156,-116.1662,339,1,1,310.6,28.1,D,0,3/19/2018 21:00,331,Degrees Compass,1,88
35.0496,-120.6114,304.5,1,1,292,3.5,D,0,3/23/2018 19:00,4.3,Knots,0.1,36
35.0496,-120.6114,304.5,1,1,292,3.5,D,0,3/23/2018 19:00,351,Degrees Compass,1,36
35.0496,-120.6114,304.5,1,1,292,3.5,D,0,3/23/2018 19:00,1,Knots,0.1,36
35.0496,-120.6114,304.5,1,1,292,3.5,D,0,3/23/2018 19:00,341,Degrees Compass,1,36
35.0496,-120.6114,304.5,1,1,292,3.5,D,0,3/23/2018 19:00,11.1,Knots,0.1,36
35.0496,-120.6114,304.5,1,1,292,3.5,D,0,3/23/2018 19:00,318,Degrees Compass,1,36
35.5978,-120.7087,316.8,1.2,1.1,299.2,12.8,D,0,3/28/2018 19:00,0.7,Knots,0.1,69
35.5978,-120.7087,316.8,1.2,1.1,299.2,12.8,D,0,3/28/2018 19:00,120,Degrees Compass,0.1,69
36.7757,-119.9457,316.4,1.6,1.2,299.2,14.9,D,0,3/28/2018 21:00,0.4,Knots,0.1,69
36.7757,-119.9457,316.4,1.6,1.2,299.2,14.9,D,0,3/28/2018 21:00,22.3,Degrees Compass,0.1,69
39.2947,-121.7048,333.7,1.4,1.2,302.2,43.5,D,0,4/4/2018 21:00,5.1,Knots,0.1,87
39.2947,-121.7048,333.7,1.4,1.2,302.2,43.5,D,0,4/4/2018 21:00,115,Degrees Compass,0.1,87
39.1603,-121.9979,317,1.5,1.2,301.4,10.6,D,0,4/4/2018 21:00,3.6,Knots,0.1,62
39.1603,-121.9979,317,1.5,1.2,301.4,10.6,D,0,4/4/2018 21:00,172,Degrees Compass,0.1,62
39.2906,-121.6915,319.4,1.4,1.2,301.7,15.5,D,0,4/4/2018 21:00,5.1,Knots,0.1,76
39.2906,-121.6915,319.4,1.4,1.2,301.7,15.5,D,0,4/4/2018 21:00,115,Degrees Compass,0.1,76
39.2875,-121.7078,323.5,1.4,1.2,301.4,21.9,D,0,4/4/2018 21:00,5.1,Knots,0.1,80
39.2875,-121.7078,323.5,1.4,1.2,301.4,21.9,D,0,4/4/2018 21:00,115,Degrees Compass,0.1,80
39.0932,-121.5837,304.9,1.2,1.1,293.3,3.7,D,2,4/8/2018 19:00,1.1,Knots,0.1,35
39.0932,-121.5837,304.9,1.2,1.1,293.3,3.7,D,2,4/8/2018 19:00,297,Degrees Compass,0.1,35
39.0915,-121.5705,308.1,1.2,1.1,294.9,6.3,D,2,4/8/2018 19:00,1.1,Knots,0.1,63
39.0915,-121.5705,308.1,1.2,1.1,294.9,6.3,D,2,4/8/2018 19:00,297,Degrees Compass,0.1,63
37.7921,-121.25,315.7,1.1,1,298.5,8.7,D,2,4/13/2018 19:00,1.6,Knots,0.1,74
37.7921,-121.25,315.7,1.1,1,298.5,8.7,D,2,4/13/2018 19:00,298.8,Degrees Compass,0.1,74
34.0032,-117.4816,319.4,1,1,306.6,6,D,2,4/17/2018 19:00,3.8,Knots,0.1,63
34.0032,-117.4816,319.4,1,1,306.6,6,D,2,4/17/2018 19:00,257,Degrees Compass,1,63
34.0116,-117.5358,316.7,1,1,303.3,3.5,D,2,4/17/2018 19:00,3.8,Knots,0.1,22
34.0116,-117.5358,316.7,1,1,303.3,3.5,D,2,4/17/2018 19:00,257,Degrees Compass,1,22
39.0672,-121.6043,307,2.1,1.4,292.9,10.1,D,0,4/19/2018 19:00,3.1,Knots,0.1,45
39.0672,-121.6043,307,2.1,1.4,292.9,10.1,D,0,4/19/2018 19:00,308,Degrees Compass,0.1,45
33.5516,-116.1544,338.6,2.3,1.5,292.2,142.7,N,0,4/28/2018 6:00,1.9,Knots,0.1,100
33.5516,-116.1544,338.6,2.3,1.5,292.2,142.7,N,0,4/28/2018 6:00,274.9,Degrees Compass,0.1,100
33.5628,-116.1365,309.9,2.3,1.5,291.2,35.6,N,0,4/28/2018 6:00,5.6,Knots,0.1,79
33.5628,-116.1365,309.9,2.3,1.5,291.2,35.6,N,0,4/28/2018 6:00,324,Degrees Compass,0.1,79
33.5628,-116.1365,309.9,2.3,1.5,291.2,35.6,N,0,4/28/2018 6:00,2.3,Knots,0.1,79
33.5628,-116.1365,309.9,2.3,1.5,291.2,35.6,N,0,4/28/2018 6:00,335,Degrees Compass,1,79
33.5538,-116.1288,357,2.3,1.5,293.5,273.9,N,0,4/28/2018 6:00,5.6,Knots,0.1,100
33.5538,-116.1288,357,2.3,1.5,293.5,273.9,N,0,4/28/2018 6:00,324,Degrees Compass,0.1,100
33.5538,-116.1288,357,2.3,1.5,293.5,273.9,N,0,4/28/2018 6:00,2.3,Knots,0.1,100
33.5538,-116.1288,357,2.3,1.5,293.5,273.9,N,0,4/28/2018 6:00,335,Degrees Compass,1,100
33.5604,-116.1122,306.7,3.1,1.7,288.5,47.8,N,0,4/28/2018 9:00,3.7,Knots,0.1,69
33.5604,-116.1122,306.7,3.1,1.7,288.5,47.8,N,0,4/28/2018 9:00,312,Degrees Compass,0.1,69
33.5604,-116.1122,306.7,3.1,1.7,288.5,47.8,N,0,4/28/2018 9:00,4.1,Knots,0.1,69
33.5604,-116.1122,306.7,3.1,1.7,288.5,47.8,N,0,4/28/2018 9:00,317,Degrees Compass,1,69
33.5625,-116.1457,309.7,3.1,1.7,288.7,58.5,N,0,4/28/2018 9:00,3.7,Knots,0.1,78
33.5625,-116.1457,309.7,3.1,1.7,288.7,58.5,N,0,4/28/2018 9:00,312,Degrees Compass,0.1,78
33.5625,-116.1457,309.7,3.1,1.7,288.7,58.5,N,0,4/28/2018 9:00,4.1,Knots,0.1,78
33.5625,-116.1457,309.7,3.1,1.7,288.7,58.5,N,0,4/28/2018 9:00,317,Degrees Compass,1,78
33.5633,-116.1504,303.6,3.1,1.7,288.2,38.2,N,0,4/28/2018 9:00,1.4,Knots,0.1,56
33.5633,-116.1504,303.6,3.1,1.7,288.2,38.2,N,0,4/28/2018 9:00,229.4,Degrees Compass,0.1,56
33.561,-116.1169,308.9,3.1,1.7,288.5,55.9,N,0,4/28/2018 9:00,3.7,Knots,0.1,76
33.561,-116.1169,308.9,3.1,1.7,288.5,55.9,N,0,4/28/2018 9:00,312,Degrees Compass,0.1,76
33.561,-116.1169,308.9,3.1,1.7,288.5,55.9,N,0,4/28/2018 9:00,4.1,Knots,0.1,76
33.561,-116.1169,308.9,3.1,1.7,288.5,55.9,N,0,4/28/2018 9:00,317,Degrees Compass,1,76
36.6778,-119.7124,321.6,1.8,1.3,301.8,22.8,D,0,4/28/2018 18:00,7.6,Knots,0.1,71
36.6778,-119.7124,321.6,1.8,1.3,301.8,22.8,D,0,4/28/2018 18:00,327.4,Degrees Compass,0.1,71
36.7032,-119.8057,306.4,1,1,280.7,10.1,N,2,5/2/2018 6:00,3.1,Knots,0.1,68
36.7032,-119.8057,306.4,1,1,280.7,10.1,N,2,5/2/2018 6:00,320.2,Degrees Compass,0.1,68
32.6786,-115.5298,327.2,4.7,2,308.5,119.5,D,0,5/13/2018 19:00,1,Knots,0.1,39
32.6786,-115.5298,327.2,4.7,2,308.5,119.5,D,0,5/13/2018 19:00,355,Degrees Compass,0.1,39
32.6609,-115.5293,338,4.7,2,309.3,242.1,D,0,5/13/2018 19:00,1,Knots,0.1,89
32.6609,-115.5293,338,4.7,2,309.3,242.1,D,0,5/13/2018 19:00,355,Degrees Compass,0.1,89
32.6615,-115.536,365.4,4.7,2,310.3,804.2,D,0,5/13/2018 19:00,1,Knots,0.1,100
32.6615,-115.536,365.4,4.7,2,310.3,804.2,D,0,5/13/2018 19:00,355,Degrees Compass,0.1,100
39.1916,-121.9685,332.8,1.8,1.3,304.6,49.4,D,0,5/14/2018 22:00,4.2,Knots,0.1,85
39.1916,-121.9685,332.8,1.8,1.3,304.6,49.4,D,0,5/14/2018 22:00,166,Degrees Compass,0.1,85
39.1829,-121.979,326.9,1.8,1.3,300.4,37,D,0,5/15/2018 21:00,3.4,Knots,0.1,82
39.1829,-121.979,326.9,1.8,1.3,300.4,37,D,0,5/15/2018 21:00,178,Degrees Compass,0.1,82
34.3976,-118.8373,320.8,1.1,1.1,306.7,10,D,0,5/17/2018 19:00,4.3,Knots,0.1,47
34.3976,-118.8373,320.8,1.1,1.1,306.7,10,D,0,5/17/2018 19:00,237,Degrees Compass,0.1,47
37.7387,-121.4156,317,1.1,1,301.5,5.8,D,2,5/20/2018 21:00,12.5,Knots,0.1,51
37.7387,-121.4156,317,1.1,1,301.5,5.8,D,2,5/20/2018 21:00,244.9,Degrees Compass,0.1,51
39.0882,-121.6204,323.8,1.4,1.2,309.1,11.9,D,2,5/29/2018 19:00,2.5,Knots,0.1,52
39.0882,-121.6204,323.8,1.4,1.2,309.1,11.9,D,2,5/29/2018 19:00,209,Degrees Compass,0.1,52
37.7437,-121.4119,317.5,1.1,1,301.1,6.1,D,2,5/31/2018 19:00,12.6,Knots,0.1,67
37.7437,-121.4119,317.5,1.1,1,301.1,6.1,D,2,5/31/2018 19:00,238.6,Degrees Compass,0.1,67
37.7442,-121.4127,328.6,1.1,1,313.4,10.5,D,2,6/5/2018 21:00,6.6,Knots,0.1,70
37.7442,-121.4127,328.6,1.1,1,313.4,10.5,D,2,6/5/2018 21:00,264.1,Degrees Compass,0.1,70
34.095,-117.5282,326.4,1.1,1,310.6,7.2,D,2,6/6/2018 19:00,8.3,Knots,0.1,62
34.095,-117.5282,326.4,1.1,1,310.6,7.2,D,2,6/6/2018 19:00,244,Degrees Compass,1,62
34.095,-117.5282,326.4,1.1,1,310.6,7.2,D,2,6/6/2018 19:00,5.7,Knots,0.1,62
34.095,-117.5282,326.4,1.1,1,310.6,7.2,D,2,6/6/2018 19:00,275,Degrees Compass,1,62
33.5868,-116.2339,339.4,1,1,322,16.9,D,0,6/6/2018 19:00,5.4,Knots,0.1,77
33.5868,-116.2339,339.4,1,1,322,16.9,D,0,6/6/2018 19:00,337.5,Degrees Compass,0.1,77
33.5883,-116.2446,340.3,1,1,323.2,18.7,D,0,6/6/2018 19:00,5.4,Knots,0.1,76
33.5883,-116.2446,340.3,1,1,323.2,18.7,D,0,6/6/2018 19:00,337.5,Degrees Compass,0.1,76
38.4736,-121.1803,333,2.5,1.5,304.4,83.6,D,0,6/6/2018 22:00,4.3,Knots,0.1,81
38.4736,-121.1803,333,2.5,1.5,304.4,83.6,D,0,6/6/2018 22:00,224.5,Degrees Compass,0.1,81
33.584,-116.2412,337.7,1.3,1.1,324,17.8,D,0,6/8/2018 18:00,2.5,Knots,0.1,54
33.584,-116.2412,337.7,1.3,1.1,324,17.8,D,0,6/8/2018 18:00,164.7,Degrees Compass,0.1,54
33.594,-116.2397,340.8,1.3,1.1,323.9,25.4,D,0,6/8/2018 18:00,2.5,Knots,0.1,77
33.594,-116.2397,340.8,1.3,1.1,323.9,25.4,D,0,6/8/2018 18:00,164.7,Degrees Compass,0.1,77
33.5854,-116.188,307.5,2.1,1.4,297.1,17.4,N,0,6/9/2018 5:00,1.2,Knots,0.1,71
33.5854,-116.188,307.5,2.1,1.4,297.1,17.4,N,0,6/9/2018 5:00,153.4,Degrees Compass,0.1,71
33.581,-116.2097,309.9,2.1,1.4,297.1,20.7,N,0,6/9/2018 5:00,1.2,Knots,0.1,78
33.581,-116.2097,309.9,2.1,1.4,297.1,20.7,N,0,6/9/2018 5:00,153.4,Degrees Compass,0.1,78
37.5966,-121.0406,322.9,1,1,284.8,18.6,D,2,6/9/2018 19:00,5.2,Knots,0.1,77
37.5966,-121.0406,322.9,1,1,284.8,18.6,D,2,6/9/2018 19:00,305,Degrees Compass,0.1,77
33.5966,-116.25,338.4,1.3,1.1,323.9,22.6,D,0,6/11/2018 19:00,2.9,Knots,0.1,64
33.5966,-116.25,338.4,1.3,1.1,323.9,22.6,D,0,6/11/2018 19:00,207.5,Degrees Compass,0.1,64
33.5942,-116.2446,346.5,1.3,1.1,323.9,42.5,D,0,6/11/2018 19:00,2.9,Knots,0.1,87
33.5942,-116.2446,346.5,1.3,1.1,323.9,42.5,D,0,6/11/2018 19:00,207.5,Degrees Compass,0.1,87
34.095,-117.5317,306.7,1,1,294.4,6.2,N,2,6/12/2018 6:00,1,Knots,0.1,69
34.095,-117.5317,306.7,1,1,294.4,6.2,N,2,6/12/2018 6:00,41,Degrees Compass,1,69
34.095,-117.5317,306.7,1,1,294.4,6.2,N,2,6/12/2018 6:00,1.4,Knots,0.1,69
34.095,-117.5317,306.7,1,1,294.4,6.2,N,2,6/12/2018 6:00,72,Degrees Compass,1,69
